"State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev","population","real_cit","logRealCitRev","Tot_logReal_capita","CIT_logReal_capita","real_totRev_capita","real_cit_capita","detrended_RTR_capita","detrended_CIT_capita","naive_ci","Ann_CORPINC","real_ci","real_ci_cap","log_ci","real_log_nci"
"AL",1986,62893,156745,74617,63360,1661142,75072,914034,822795,2997093,757289,NA,1,"Southeast",3,33.34,NA,NA,NA,5,11.9623755600598,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-35,14.9131533768484,"Alabama",109.6,2734573.90510949,14.8214861883226,3991.569,143015.510948905,11.870708371534,0.00371319804024999,0.00297394542635589,685.087469390981,35.8293971490672,6.52322414592641,2.29258720037289,3134900,284792646.384774,2860310.2189781,716.587942981345,14.9581078336138,14.8664406450879
"AL",1987,63598,162699,89484,68640,1745095,53627,1051777,859257,3231020,889078,NA,1,"Southeast",3,33.34,NA,NA,NA,5,11.9996571469067,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-34,14.9883084348215,"Alabama",113.6,2844207.74647887,14.8607951145226,4015.264,143220.950704225,11.8721438266078,0.0037010754746195,0.00295675298725259,708.348877303926,35.6691242977362,21.8079378301173,1.59739472003617,3253980,314373048.995622,2864419.01408451,713.382485954724,14.9953894204607,14.8678761001618
"AL",1988,65250,177657,82311,72965,1825240,60603,1107116,897490,3374056,929459,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.087610003994,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-33,15.0316261394607,"Alabama",118.3,2852118.34319527,14.8635725544644,4023.844,150174.978867287,11.9195564189978,0.00369387395596459,0.00296223124430216,708.804402754001,37.3212726107887,14.2867690514382,2.71462340408296,3553140,343153129.535969,3003499.57734573,746.425452215775,15.083342277548,14.9152886925518
"AL",1989,72547,215817,76149,85964,1916314,61734,1279138,934144,3662563,1063321,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.2821861053485,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-32,15.1136737335247,"Alabama",124,2953679.83870968,14.8985623539078,4030.222,174045.967741935,12.0670747257316,0.00369671009535152,0.00299414640824539,732.882664704247,43.1852061107144,30.3883367729302,8.04363727500296,4316340,369976945.311698,3480919.35483871,863.704122214287,15.2779183789025,15.0628069992855
"AL",1990,82656,179833,101294,90543,2002759,59213,1301291,964938,3819513,1121458,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.0997839214424,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-31,15.1556334855446,"Alabama",130.7,2922351.18592196,14.8878990509025,4048.508,137592.195868401,11.8320494868003,0.00367737918534495,0.00292257036093304,721.834114177855,33.9859019343425,11.3630920177842,-1.69058653037465,3596660,340558076.160258,2751843.91736802,679.718038686849,15.0955161949964,14.8277817603543
"AL",1991,103499,168253,108626,94215,2022653,71731,1342483,973127,3942565,1174230,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.0332240779572,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-30,15.1873420846841,"Alabama",136.2,2894687.95888399,14.8783878769567,4091.025,123533.773861968,11.7242698702299,0.00363683621511888,0.00286585143582107,707.57034212306,30.1962891602881,-10.877374265765,-6.01511893343477,3365060,310774031.623134,2470675.47723935,603.925783205762,15.0289563515112,14.7200021437839
"AL",1992,91283,164779,121586,98027,2218884,61864,1398603,1103368,4217916,1233824,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.0123604611535,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-29,15.2548517251711,"Alabama",140.3,3006354.95367071,14.9162389240507,4139.269,117447.612259444,11.6737476600332,0.00360359254835835,0.00282024378218308,726.300937114913,28.3739984667447,-0.123473502665888,-8.37232925598387,3295580,336635527.369093,2348952.24518888,567.479969334895,15.0080927347075,14.6694799335872
"AL",1993,89528,189506,104240,101135,2514799,73167,1522384,1324610,4639784,1332878,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.1521759652725,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-28,15.3501783713947,"Alabama",144.5,3210923.183391,14.9820690498303,4193.114,131146.020761246,11.7840666437081,0.00357301734458694,0.00281033776894883,765.761003252237,31.2765216403002,31.359898405904,-6.00472571143409,3790120,371062353.902289,2622920.41522491,625.530432806004,15.1479082388265,14.7797989172621
"AL",1994,92241,218131,94207,112596,2559992,70892,1585753,1280747,4767108,1367622,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.2928510787238,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-27,15.3772503896887,"Alabama",148.2,3216672.06477733,14.9838578628148,4232.965,147186.909581646,11.8994585518499,0.00353980197398627,0.00281114031225156,759.909912975262,34.7715867203358,17.532113900175,-3.0445802604042,4362620,409648996.494151,2943738.19163293,695.431734406717,15.2885833522778,14.8951908254039
"AL",1995,128876,236279,125569,118202,2645405,63326,1718941,1280494,5077827,1482662,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.3727685891454,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-26,15.4403939721355,"Alabama",152.4,3331907.48031496,15.019055514871,4262.731,155038.713910761,11.951430131881,0.0035233411432415,0.00280370263380001,781.636814594906,36.3707477461658,31.2823212910649,-1.98033886357991,4725580,455332995.087407,3100774.27821522,727.414954923316,15.3685008626994,14.9471624054349
"AL",1996,95538,217616,111172,134252,2773974,78557,1795530,1334829,5257771,1577914,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.2904873206725,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-25,15.4752177306419,"Alabama",156.9,3351033.14212874,15.024779256891,4290.403,138697.259400892,11.8400488469216,0.00350195057594613,0.00275965890545052,781.053234889296,32.3273266872348,22.722047356701,-6.55867955151661,4352320,465333748.09638,2773945.18801785,646.546533744696,15.2862195942265,14.8357811204756
"AL",1997,99876,226616,109504,131229,2866477,80238,1914215,1360764,5484161,1687599,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.331012234086,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-24,15.5173746773662,"Alabama",160.5,3416922.74143302,15.0442509207842,4320.281,141193.769470405,11.857888477504,0.00348223898417353,0.00274470305924638,790.902892990762,32.6816171148138,24.5950112294128,-6.73930875294333,4532320,491406830.84115,2823875.3894081,653.632342296277,15.32674450764,14.853620751058
"AL",1998,94337,243803,119034,139818,2993580,68999,2037364,1422930,5734128,1793561,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.4041158011218,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-23,15.561946248162,"Alabama",163,3517869.93865031,15.0733662333433,4351.037,149572.392638037,11.9155357863031,0.00346431580180617,0.00273855078371043,808.512990960617,34.3762630926919,34.2284149705138,-5.57958240407093,4876060,503911721.026002,2991447.85276074,687.525261853838,15.3998480746758,14.9112680598571
"AL",1999,101908,233024,122617,164495,3129368,50381,2140483,1480248,6032234,1907459,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.3588967315351,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-22,15.6126279810209,"Alabama",166.6,3620788.71548619,15.1022024372763,4369.862,139870.348139256,11.8484711877905,0.00345599070114258,0.00271140626129394,828.581935879483,32.0079554318319,46.3206656606258,-8.48280969393664,4660480,508053949.627136,2797406.96278511,640.159108636637,15.3546290050891,14.8442034613444
"AL",2000,129486,243099,179169,179828,3228445,80738,2314532,1526560,6438438,2071433,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.4012240467622,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-21,15.6777965220775,"Alabama",172.2,3738930.31358885,15.134310116072,4452.173,141172.473867596,11.8577376407567,0.00339930863335095,0.00266335958660113,839.798973128144,31.7086676253586,49.5610086805326,-9.31701712941566,4861980,536747035.16888,2823449.47735192,634.173352507173,15.3969563203162,14.8534699143107
"AL",2001,117483,201533,81912,183163,3297746,118310,2639173,1585107,6747707,2437640,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,12.2137084186719,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-20,15.7247133014326,"Alabama",177.1,3810111.2365895,15.1531689426319,4467.634,113796.160361378,11.6421640598712,0.00339176596440798,0.00260589028999941,852.825284387553,25.4712360863441,54.6106257111876,-16.0893682974359,3100507.69230769,522438574.160522,1750710.15940581,391.86517055914,14.9470764277584,14.3755320689577
"AL",2002,98943,322636,72080,195132,3383068,65667,2353330,1634833,6509765,2030694,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,12.6842800317516,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-19,15.6888139152229,"Alabama",179.9,3618546.41467482,15.1015829602545,4480.089,179341.856586993,12.0970490767832,0.00337082208863585,0.0027001805269456,807.695207544944,40.0308691606334,1.50385463982445,-2.06465485215228,4963630.76923077,433192993.186967,2759105.48595374,615.859525548206,15.4176480408381,14.8304170858697
"AL",2003,98814,242411,75013,204534,3350223,104386,2277949,1585666,6416351,2035538,NA,1,"Southeast",3,33.34,NA,NA,NA,5,12.3983899116856,3.50675787732265,1.6094379124341,2021,"nyt",0,0,-18,15.6743601340147,"Alabama",184,3487147.2826087,15.0645945623938,4503.491,131745.108695652,11.7886243400647,0.00334509263200344,0.00261766357256287,774.320917396904,29.2539962210765,-39.8471297369696,-13.3764474207149,4848220,459518909.897828,2634902.17391304,585.079924421531,15.3941221852396,14.7843566136187
"AL",2004,107177,292051,73183,221470,3675562,113646,2535588,1783002,7018242,2243537,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,12.5846837235338,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-17,15.7640233172894,"Alabama",188.9,3715321.33403917,15.12797572877,4530.729,154606.140815246,11.9486361350144,0.00333897165969759,0.00263724361686926,820.027270233812,34.123899446479,-2.11747112881551,-9.0414638243181,4493092.30769231,460182221.332135,2378556.01254225,524.983068407369,15.3180517326203,14.6820041441009
"AL",2005,122855,397308,80654,231136,3962816,144813,2933829,1929624,7774147,2536521,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,12.8924670775174,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-16,15.8663142994,"Alabama",195.3,3980618.02355351,15.1969476475054,4569.805,203434.715821813,12.2231004256229,0.00332551337475131,0.00267475317341175,871.069558450199,44.5171546317212,40.9481228588173,0.816871731918383,6112430.76923077,574091578.669985,3129764.85879712,684.87930202648,15.6258350866039,14.9564684347094
"AL",2006,125573,558768,88112,249383,4233895,182778,3325007,2012389,8529676,2766239,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,13.2334896391561,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-15,15.9590619351591,"Alabama",201.6,4230990.07936508,15.25794658495,4628.981,277166.666666667,12.532374288947,0.00329617827010956,0.00270737216008167,914.021915269274,59.8763889215935,75.9237854491383,15.641186392785,8596430.76923077,691909934.941711,4264102.56410256,921.175214178361,15.9668576482426,15.2657422980335
"AL",2007,124694,505886,98831,273501,4390386,144306,3525396,2112359,8868314,3019510,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,13.1340666264439,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-14,15.9979952573008,"Alabama",207.342,4277143.07762055,15.2687958394483,4672.84,243986.264239758,12.4048672085914,0.00326756230460454,0.00265467407584925,915.31982212542,52.2136996429919,69.2449980765304,7.44357748517767,7782861.53846154,759097332.606732,3753634.83445782,803.287686815261,15.8674346355304,15.1382352176779
"AL",2008,122125,524808,103042,301034,4433108,197581,3602361,2145820,9070530,3077553,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,13.1707877603983,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-13,16.0205412547832,"Alabama",215.303,4212913.89344319,15.2536651024525,4718.206,243753.222203128,12.4039116080676,0.00323293749837385,0.00262894659708957,892.90588275357,51.6622678626426,38.8543644759263,6.35722607582266,8073969.23076923,659370596.574399,3750049.57235581,794.804120963733,15.9041557694848,15.1372796171541
"AL",2009,118668,493972,109384,315784,4203283,115374,3156731,2133748,8306446,2662759,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,13.1102341144017,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-12,15.9325423978545,"Alabama",214.537,3871801.13453623,15.1692303661775,4757.938,230250.259861935,12.3469220827247,0.00318819420643512,0.00259501533704825,813.756113370168,48.3928667969056,-48.2720991362298,2.55290538107995,7599569.23076923,508759519.978518,3542311.69018362,744.505643029316,15.8436021234882,15.0802900918112
"AL",2010,126525,428245,108682,316354,4445480,90538,3044245,2348046,8419911,2616000,NA,1,"Southeast",3,33.34,NA,NA,NA,6.5,12.967450740695,3.50675787732265,1.87180217690159,2021,"nyt",0,0,-11,15.9461098160914,"Alabama",218.056,3861352.58832593,15.1665280915446,4785.514,196392.211175111,12.1878690161482,0.00316925790866866,0.00254682548544383,806.883563254842,41.0388959629229,-63.1213434803099,-5.33598508190846,6588384.61538462,500326311.373204,3021418.63346325,631.367630198814,15.7008187497815,14.9212370252347
"AL",2011,128898,301178,109434,315698,4575127,115975,3097084,2400488,8631984,2795906,NA,1,"Southeast",3,50,NA,NA,NA,6.5,12.6154567310716,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-10,15.9709849323503,"Alabama",224.939,3837477.71618083,15.1603258640023,4799.642,133893.18882008,11.8047976627236,0.00315863680332873,0.0024595162853237,799.534156126817,27.8964949510985,-78.4474448370889,-19.0133057227386,4633507.69230769,531565721.168298,2059895.21261662,429.176845401515,15.3488247401581,14.5381656718101
"AL",2012,123994,413253,130843,321530,4626357,116467,3430690,2351699,9049294,3017437,NA,1,"Southeast",3,50,NA,NA,NA,6.5,12.9318152751851,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-9,16.0181973015834,"Alabama",229.594,3941433.13849665,15.1870549558717,4816.632,179992.944066483,12.1006729294734,0.0031530444833385,0.00251226851656373,818.29650645859,37.3690462685301,-67.66178873407,-10.0756740343127,6357738.46153846,544376930.52199,2769122.21640742,574.908404131232,15.6651832842716,14.8340409385599
"AL",2013,87908,382202,136786,322300,4707375,119424,3584722,2375699,9266469,3202520,NA,1,"Southeast",3,50,NA,NA,NA,6.5,12.853704543637,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-8,16.04191295883,"Alabama",232.957,3977759.41482763,15.1962292576399,4831.586,164065.471310156,12.0080208424469,0.00314518447102875,0.00248531659013147,823.28233727551,33.9568562600678,-70.652652145904,-14.0227836717807,5880030.76923077,587537742.752844,2524084.1740024,522.413173231812,15.5870725527235,14.7413888515334
"AL",2014,58178,406408,78166,332689,4812674,115437,3612991,2419482,9296846,3206583,NA,1,"Southeast",3,50,NA,NA,NA,6.5,12.915112860092,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-7,16.0451857608176,"Alabama",236.736,3927094.31603136,15.1834103505957,4843.737,171671.397675047,12.0533374498701,0.00313464796924269,0.00248843763603807,810.757131535292,35.4419320609371,-91.154552114876,-13.0726274999171,6252430.76923077,614431265.852213,2641098.42576996,545.260493245186,15.6484808691785,14.7867054589566
"AL",2015,58668,533586,156398,336825,4936049,79235,3870173,2472137,9755439,3336587,NA,1,"Southeast",3,50,NA,NA,NA,6.5,13.1873755363578,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-6,16.0933355335896,"Alabama",237.017,4115923.75230469,15.2303738510572,4854.803,225125.623900395,12.3244138538254,0.00313717649327011,0.00253860225715141,847.804483993416,46.3717320559445,-62.0838938855061,-2.67774713391541,8209015.38461538,662621872.656935,3463471.13692916,713.411262399145,15.9207435454443,15.0577818629119
"AL",2016,57222,473736,225949,362515,5214390,58474,4098278,2565774,10355317,3624542,NA,1,"Southeast",3,50,NA,NA,NA,6.5,13.0684054834909,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-5,16.1530106655736,"Alabama",240.007,4314589.57447074,15.2775127619783,4866.824,197384.24295958,12.1929075798957,0.00313911346742317,0.00250531097485664,886.530841154465,40.5570949267079,-31.3342309532113,-9.02730389215773,7288246.15384615,628421667.383155,3036680.66091662,623.955306564737,15.8017734925774,14.9262755889822
"AL",2017,60763,520113,173265,395930,5247294,54515,4144656,2592411,10417084,3624543,NA,1,"Southeast",3,50,NA,NA,NA,6.5,13.161801374642,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-4,16.158957708676,"Alabama",245.12,4249789.49086162,15.2623800081119,4877.989,212187.092036554,12.2652236740779,0.00312882624542858,0.0025144016671784,871.217522397369,43.498886946353,-54.6242439390613,-6.62043150151834,8001738.46153846,618227704.037245,3264416.80056236,669.213645328508,15.8951693837285,14.9985916831644
"AL",2018,75914,577516,152538,406288,5534807,56162,4490316,2747974,11055577,3912800,NA,1,"Southeast",3,50,NA,NA,NA,6.5,13.266491426622,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-3,16.2184455644892,"Alabama",251.107,4402735.4872624,15.2977366073626,4891.628,229988.01307809,12.3457824694954,0.00312733032997656,0.00252385963722004,900.055255073035,47.0166605224457,-33.7632054921493,-3.63757755443135,8884861.53846154,659140126.637113,3538277.12427831,723.333238806858,15.9998594357085,15.0791504785819
"AL",2019,72738,684296,161298,422322,5829203,51752,4879140,2713061,11782220,4194844,NA,1,"Southeast",3,50,NA,NA,NA,6.5,13.4361458515341,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-2,16.2821021734408,"Alabama",255.657,4608604.49743211,15.3434356570925,4907.965,267661.749922748,12.4974793351858,0.00312623167791386,0.00254636684148843,939.005167606556,54.5361977770314,-2.78998718738228,3.34704007114864,10527630.7692308,811868904.601906,4117873.0757346,839.018427338947,16.1695138606206,15.2308473442723
"AL",2020,67867,754272,172986,445584,6274912,33403,5028324,2923709,12413368,4274052,NA,1,"Southeast",3,50,NA,NA,NA,6.5,13.5335083246437,3.91202300542815,1.87180217690159,2021,"nyt",0,0,-1,16.3342845143972,"Alabama",258.811,4796306.18482213,15.3833566347978,5031.864,291437.380945941,12.5825804450443,0.00305718847623819,0.00250058039029757,953.18676832723,57.9183739755171,3.41491930453753,6.19429664062864,11604184.6153846,731497685.095974,4483652.01455294,891.051907315646,16.2668763337302,15.3159484541308
"AL",2021,69799,1134256,187666,468015,7014522,38852,6043093,3102485,14251329,4908837,NA,1,"Southeast",3,100,NA,NA,NA,6.5,13.9414874873513,4.60517018598809,1.87180217690159,2021,"nyt",1,0,0,16.4723607234881,"Alabama",270.97,5259375.20758756,15.4755227958313,5050.38,418590.987932243,12.9446495596945,0.00306422938389414,0.00256310407527642,1041.38207572253,82.8830677953428,83.6335324710836,30.6240708314486,17450092.3076923,1253564404.96547,6439861.35280374,1275.12411992835,16.6748554964378,15.678017568781
"AL",2022,70335,1463618,207653,495753,7540587,60853,7552679,3211041,16324900,6089061,NA,1,"Southeast",3,100,NA,NA,NA,6.5,14.1964220104938,4.60517018598809,1.87180217690159,2021,"nyt",1,0,1,16.6082021075337,"Alabama",292.655,5578206.42052929,15.5343778526751,5073.903,500117.202849772,13.1225977556351,0.00306162294641326,0.00258629259480032,1099.39161638078,98.5665675614555,133.66637890058,45.7726509685556,22517200,1746074924.66558,7694110.81307342,1516.4087317147,16.9297900195803,15.8559657647216
"AK",1976,4527,31103,667,306429,62944,27978,177357,62944,598806,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,10.3450595565376,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,13.3026929515175,"Alaska",56.9,1052383.12829525,13.8665677963733,400.969,54662.5659050967,10.9089344013934,0.0345826430381733,0.0272064284306103,2624.59972789729,136.326164628928,-774.150086850135,-617.343729132612,330882.978723404,110490084.431644,581516.658564858,1450.27834711625,12.7095200532497,13.2733948981055
"AK",1977,7547,35772,715,409767,65942,23758,246110,65942,773474,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,10.4849207434661,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,13.5586473349849,"Alaska",60.6,1276359.7359736,14.0595226278978,403.436,59029.702970297,10.9857960363789,0.0348494497959969,0.0272305794137828,3163.72295971009,146.317391036737,-186.297200114368,-593.804123862069,380553.191489362,149513688.209561,627975.563513799,1556.56798975252,12.8493812401782,13.350256533091
"AK",1978,10229,33504,797,173197,68609,107715,179332,68609,563485,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,10.4194201136703,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,13.2418959927643,"Alaska",65.2,864240.797546012,13.6696067098198,404.766,51386.5030674847,10.8471308307257,0.0337716278289674,0.026798522679093,2135.16154406747,126.95360545966,-1166.12896083402,-599.619530576412,356425.531914894,173062269.010985,546664.926249837,1350.57027084745,12.7838806103824,13.2115913274379
"AK",1979,13658,256986,646,162151,74546,173685,373035,74546,816710,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.4567768876854,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,13.6130393536696,"Alaska",72.6,1124944.90358127,13.9332446178269,402.753,353975.20661157,12.7769821518427,0.034595011378753,0.031724114163874,2793.13848334158,878.889062555885,-459.422366636943,165.864305382547,2733893.61702128,193750761.060453,3765693.68735714,9349.88364421155,14.8212373843975,15.1414426485549
"AK",1980,17455,565329,671,169016,54422,506469,665810,54422,1437607,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,13.2451631415422,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.1784904836661,"Alaska",82.4,1744668.68932039,14.3720752327388,405.315,686078.883495146,13.4387478906148,0.0354590262702806,0.0331563053196028,4304.47599847129,1692.70538592242,1100.64480341574,993.229007611816,6014138.29787234,209760896.256963,7298711.5265441,18007.5041055577,15.6096236382543,15.803208387327
"AK",1981,24011,894843,857,143179,53310,1170180,902015,53310,2316823,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,13.7044035628749,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.6557074086104,"Alaska",90.9,2548760.1760176,14.7511175934151,418.491,984425.742574257,13.7998137476795,0.0352483508448571,0.0329751744904419,6090.35839723578,2352.32237389635,2935.25685710319,1666.39437444848,9519606.38297872,218461265.651104,10472614.2827049,25024.7061052803,16.068864059587,16.1642742443917
"AK",1982,29438,703663,1055,142719,65216,1571553,705151,65216,2539193,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,13.4640548273482,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.7473568719767,"Alaska",96.5,2631288.08290155,14.7829840496198,449.606,729184.455958549,13.4996820049914,0.0328798638132494,0.030025582409913,5852.43097934981,1621.829904313,2746.05909414019,949.450283727864,7485776.59574468,214769417.46952,7757281.44636754,17253.509620351,15.8285153240603,15.8641425017035
"AK",1983,28041,266302,934,152580,74614,1494034,267842,74614,2046086,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.4923862821005,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.5314392578459,"Alaska",99.6,2054303.21285141,14.5354472792435,488.417,267371.485943775,12.4963943034981,0.0297603221821589,0.0255855023545414,4206.04363249316,547.424610412363,1148.40140220651,-111.406631310039,2833000,200953385.328759,2844377.51004016,5823.66606821663,14.8568467788127,14.8608548002102
"AK",1984,26616,304621,960,131050,88255,1393039,305772,88255,1973252,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.6268236599426,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.4951935011265,"Alaska",103.9,1899183.83060635,14.4569347890094,513.702,293186.717998075,12.5885649478256,0.0281426484401645,0.0245055790085021,3697.05360424205,570.733067027333,688.141028878365,-74.5497958323346,3240648.93617021,238577256.87217,3119007.63827739,6071.6283726312,14.9912841566548,14.9530254445377
"AK",1985,27709,204600,981,120548,112908,1389262,205868,112908,1885811,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.2288121324997,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.4498685250649,"Alaska",107.6,1752612.4535316,14.3766180633253,532.495,190148.698884758,12.1555616707601,0.0269985972888483,0.0228275602038706,3291.32189697856,357.090111427823,331.138976537843,-274.64437256911,2176595.74468085,272041415.381614,2022858.49877402,3798.83097263641,14.5932726292118,14.5200221674722
"AK",1986,31505,177751,946,113509,67254,1432911,178307,67254,1856488,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.0881389735287,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.4341970888025,"Alaska",109.6,1693875.91240876,14.3425299002766,544.268,162181.569343066,11.9964717850029,0.0263519624528295,0.0220414791701935,3112.20926530452,297.981085316546,200.755999786771,-320.205019817653,1890968.08510638,284792646.384774,1725335.84407516,3170.01154592069,14.4525994702408,14.360932281715
"AK",1987,37630,141068,896,102491,81725,666870,141495,81725,1062391,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,11.8569973226093,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,13.8760325862829,"Alaska",113.6,935203.345070423,13.7485192659839,539.309,124179.577464789,11.7294840023103,0.0254928422592315,0.0217490974604732,1734.0770227651,230.256823944694,-1128.64658782968,-374.380902326771,1500723.40425532,314373048.995622,1321059.3347318,2449.5406802627,14.2214578193214,14.0939444990225
"AK",1988,37772,181387,892,96225,81710,818655,181836,81710,1251021,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.108388149266,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.0394705758789,"Alaska",118.3,1057498.73203719,13.8714169908826,541.983,153327.979712595,11.9403345642698,0.0255938230366683,0.0220308285763018,1951.16587058485,282.901824803721,-862.828085086965,-308.18752260501,1929648.93617021,343153129.535969,1631148.72034675,3009.59388089064,14.4728486459782,14.3047950609819
"AK",1989,44982,459686,929,89713,80954,698850,459686,80954,1410330,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,13.0382989266862,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.1593342775239,"Alaska",124,1137362.90322581,13.9442228979069,547.159,370714.516129032,12.8231875470693,0.0254847729780684,0.0234359437513945,2078.66982581994,677.526123355427,-686.594474928907,99.9851548094299,4890276.59574468,369976945.311698,3943771.44818119,7207.7247165471,15.4027594233984,15.1876480437814
"AK",1990,37795,185140,881,89841,90904,1103812,185140,90904,1546441,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.1288675746212,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.2514667197167,"Alaska",130.7,1183198.92884468,13.9837322850746,553.12,141652.639632747,11.8611331399791,0.025281552439027,0.0214440503687791,2139.13604433881,256.097482703115,-577.39860148707,-307.895106980148,1969574.46808511,340558076.160258,1506942.97481646,2724.44130535229,14.4933280713333,14.2255936366913
"AK",1991,41951,253649,912,85007,96674,1284746,253649,96674,1806131,NA,NA,2,"AK/HA",9,33.34,NA,NA,NA,9.4,12.4437067005467,3.50675787732265,2.24070968927596,NA,"n",0,0,NA,14.4066975463196,"Alaska",136.2,1326087.37151248,14.0977433385923,569.273,186232.745961821,12.1347524928194,0.0247644686092478,0.0213162269997336,2329.4401306798,327.141364445215,-338.364860223112,-223.302846375314,2698393.61702128,310774031.623134,1981199.42512576,3480.22728133208,14.8081671972588,14.4992129895315
