"State_Acronym","year","CORPINCTX","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","year_effective","Post","treatment","rel_year","State_Name","real_cit","logRealCitRev","real_cit_capita","detrended_CIT_capita"
"PA",1981,821962,33.34,NA,NA,NA,10.5,13.6194494442593,2007,0,0,-26,"Pennsylvania",904248.624862486,13.7148596290639,76.2527736161111,-3.13458821796664
"PA",1982,869714,33.34,NA,NA,NA,10.5,13.6759197009532,2007,0,0,-25,"Pennsylvania",901258.031088083,13.7115468785963,76.0866967015926,-3.30293238949281
"PA",1983,830108,33.34,NA,NA,NA,10.5,13.6293110917898,2007,0,0,-24,"Pennsylvania",833441.767068273,13.6333191131873,70.4055811297724,-8.9863152183207
"PA",1984,865299,33.34,NA,NA,NA,10.5,13.6708303909256,2007,0,0,-23,"Pennsylvania",832819.05678537,13.6325716788085,70.4872562824621,-8.90690732263867
"PA",1985,942971,33.34,NA,NA,NA,9.5,13.7567908082265,2007,0,0,-22,"Pennsylvania",876367.100371747,13.6835403464869,74.4522449054069,-4.94418595670156
"PA",1986,963228,33.34,NA,NA,NA,9.5,13.7780454228816,2007,0,0,-21,"Pennsylvania",878857.664233577,13.6863782343558,74.5884886852899,-4.81020943382623
"PA",1987,1015814,33.34,NA,NA,NA,8.5,13.8312008194949,2007,0,0,-20,"Pennsylvania",894202.464788732,13.7036874991959,75.7101523959998,-3.69081298012402
"PA",1988,1046443,33.34,NA,NA,NA,8.5,13.8609073521129,2007,0,0,-19,"Pennsylvania",884567.20202874,13.6928537671167,74.6737904042513,-4.72944222888019
"PA",1989,1169237,33.34,NA,NA,NA,8.5,13.9718619572881,2007,0,0,-18,"Pennsylvania",942933.064516129,13.7567505776712,79.4651426240266,0.059642733887415
"PA",1990,1094778,33.34,NA,NA,NA,8.5,13.9060621609522,2007,0,0,-17,"Pennsylvania",837626.62586075,13.6383277263102,70.4148041461997,-8.99296300094716
"PA",1991,1011966,33.34,NA,NA,NA,12.25,13.8274055314272,2007,0,0,-16,"Pennsylvania",743000,13.5184513236999,62.2113410521169,-17.1986933520376
"PA",1992,1623774,33.34,NA,NA,NA,12.25,14.3002636274582,2007,0,0,-15,"Pennsylvania",1157358.51746258,13.9616508263379,96.6009516930838,17.1886500319216
"PA",1993,1469962,33.34,NA,NA,NA,12.25,14.2007471080807,2007,0,0,-14,"Pennsylvania",1017274.74048443,13.8326377865163,84.6168615476752,5.20229262950529
"PA",1994,1486299,33.34,NA,NA,NA,12.25,14.2117996953251,2007,0,0,-13,"Pennsylvania",1002900.8097166,13.8184071684512,83.2798058646739,3.86296968949632
"PA",1995,1784579,50,NA,NA,NA,10.5,14.3946930910361,2007,0,0,-12,"Pennsylvania",1170983.59580053,13.9733546337717,97.2191767554513,17.800073323266
"PA",1996,1504010,50,NA,NA,NA,9.5,14.223645432406,2007,0,0,-11,"Pennsylvania",958578.712555768,13.7732069586551,79.629346695547,0.207976006354059
"PA",1997,1575707,50,NA,NA,NA,9.5,14.2702146184103,2007,0,0,-10,"Pennsylvania",981748.909657321,13.7970908618283,81.7042327339703,2.28059478776967
"PA",1998,1562856,50,NA,NA,NA,9.5,14.2620254746411,2007,0,0,-9,"Pennsylvania",958807.36196319,13.7734454598224,79.8851091286691,0.459203925460798
"PA",1999,1537722,50,NA,NA,NA,9.99,14.2458126584834,2007,0,0,-8,"Pennsylvania",923002.400960384,13.7353871147388,76.95524176059,-2.47293069962599
"PA",2000,1696845,60,NA,NA,NA,9.99,14.3442812023901,2007,0,0,-7,"Pennsylvania",985391.986062718,13.8007947963846,80.2163878726486,0.785948155424933
"PA",2001,1389458,60,NA,NA,NA,9.99,14.1444243010076,2007,0,0,-6,"Pennsylvania",784561.264822134,13.5728799422069,63.7908105168266,-15.6418964574047
"PA",2002,1198438,60,NA,NA,NA,9.99,13.9965296001876,2007,0,0,-5,"Pennsylvania",666168.982768205,13.4092986452192,54.0237862323276,-25.4111879989114
"PA",2003,1189314,60,NA,NA,NA,9.99,13.9888872282764,2007,0,0,-4,"Pennsylvania",646366.304347826,13.3791216566555,52.2330640853126,-27.2041774029341
"PA",2004,1677998,60,NA,NA,NA,9.99,14.3331119741135,2007,0,0,-3,"Pennsylvania",888299.629433563,13.6970643855941,71.575177450076,-7.86433129517839
"PA",2005,1703295,60,NA,NA,NA,9.99,14.3480751683662,2007,0,0,-2,"Pennsylvania",872142.857142857,13.6787085164716,70.0516913782948,-9.39008462396727
"PA",2006,2116954,60,NA,NA,NA,9.99,14.5654888210193,2007,0,0,-1,"Pennsylvania",1050076.38888889,13.8643734708102,83.9335321072274,4.48948884795766
"PA",2007,2286527,70,NA,NA,NA,9.99,14.6425446304514,2007,1,0,0,"Pennsylvania",1102780.43040002,13.9133452125989,87.7734766100797,8.32716609380226
"PA",2008,2191420,70,NA,NA,NA,9.99,14.6000602934975,2007,1,0,1,"Pennsylvania",1017830.68512747,13.8331841411669,80.7015291144683,1.25295134118319
"PA",2009,1740532,83,NA,NA,NA,9.99,14.369701371586,2007,1,0,2,"Pennsylvania",811296.885851858,13.606389339909,64.0487866724217,-15.4020583578711
