"State_Acronym","year","year_effective","State_Name","log_ci","Post","rel_year","treated","event_id","year_event_id"
"FL",2019,NA,"Florida",17.8520690227633,0,-99,0,"NY_2015","2019_NY_2015"
"HI",2011,NA,"Hawaii",13.8740594976305,0,-99,0,"NY_2015","2011_NY_2015"
"HI",2012,NA,"Hawaii",14.041849000175,0,-99,0,"NY_2015","2012_NY_2015"
"HI",2013,NA,"Hawaii",14.4741714253916,0,-99,0,"NY_2015","2013_NY_2015"
"HI",2014,NA,"Hawaii",14.4932664606529,0,-99,0,"NY_2015","2014_NY_2015"
"HI",2015,NA,"Hawaii",13.9367459606709,0,-99,0,"NY_2015","2015_NY_2015"
"HI",2016,NA,"Hawaii",14.3403222934967,0,-99,0,"NY_2015","2016_NY_2015"
"HI",2017,NA,"Hawaii",14.8761180606067,0,-99,0,"NY_2015","2017_NY_2015"
"HI",2018,NA,"Hawaii",14.6459097401535,0,-99,0,"NY_2015","2018_NY_2015"
"HI",2019,NA,"Hawaii",14.9061956761427,0,-99,0,"NY_2015","2019_NY_2015"
"ID",2011,2022,"Idaho",14.6218336866036,0,-11,0,"NY_2015","2011_NY_2015"
"ID",2012,2022,"Idaho",14.7243472616801,0,-10,0,"NY_2015","2012_NY_2015"
"ID",2013,2022,"Idaho",14.8114613879437,0,-9,0,"NY_2015","2013_NY_2015"
"ID",2014,2022,"Idaho",14.758480063181,0,-8,0,"NY_2015","2014_NY_2015"
"ID",2015,2022,"Idaho",14.8917206271062,0,-7,0,"NY_2015","2015_NY_2015"
"ID",2016,2022,"Idaho",14.7531713155746,0,-6,0,"NY_2015","2016_NY_2015"
"ID",2017,2022,"Idaho",14.8896870704261,0,-5,0,"NY_2015","2017_NY_2015"
"ID",2018,2022,"Idaho",14.9954495529116,0,-4,0,"NY_2015","2018_NY_2015"
"ID",2019,2022,"Idaho",15.2301397416965,0,-3,0,"NY_2015","2019_NY_2015"
"KS",2011,NA,"Kansas",15.074450329044,0,-99,0,"NY_2015","2011_NY_2015"
"KS",2012,NA,"Kansas",15.3277387733672,0,-99,0,"NY_2015","2012_NY_2015"
"KS",2013,NA,"Kansas",15.5190969367138,0,-99,0,"NY_2015","2013_NY_2015"
"KS",2014,NA,"Kansas",15.3666563048611,0,-99,0,"NY_2015","2014_NY_2015"
"KS",2015,NA,"Kansas",15.6945523992055,0,-99,0,"NY_2015","2015_NY_2015"
"KS",2016,NA,"Kansas",15.5379633309573,0,-99,0,"NY_2015","2016_NY_2015"
"KS",2017,NA,"Kansas",15.525352149788,0,-99,0,"NY_2015","2017_NY_2015"
"KS",2018,NA,"Kansas",15.6491588809872,0,-99,0,"NY_2015","2018_NY_2015"
"KS",2019,NA,"Kansas",15.754089819977,0,-99,0,"NY_2015","2019_NY_2015"
"MA",2011,2025,"Massachusetts",16.96880120505,0,-14,0,"NY_2015","2011_NY_2015"
"MA",2012,2025,"Massachusetts",17.0352759870173,0,-13,0,"NY_2015","2012_NY_2015"
"MA",2013,2025,"Massachusetts",16.9769950595183,0,-12,0,"NY_2015","2013_NY_2015"
"MA",2014,2025,"Massachusetts",17.1272481130836,0,-11,0,"NY_2015","2014_NY_2015"
"MA",2015,2025,"Massachusetts",17.1420656580882,0,-10,0,"NY_2015","2015_NY_2015"
"MA",2016,2025,"Massachusetts",17.1887764625727,0,-9,0,"NY_2015","2016_NY_2015"
"MA",2017,2025,"Massachusetts",17.1280925496227,0,-8,0,"NY_2015","2017_NY_2015"
"MA",2018,2025,"Massachusetts",17.220428924833,0,-7,0,"NY_2015","2018_NY_2015"
"MA",2019,2025,"Massachusetts",17.4219139033761,0,-6,0,"NY_2015","2019_NY_2015"
"MS",2011,NA,"Mississippi",15.755583704819,0,-99,0,"NY_2015","2011_NY_2015"
"MS",2012,NA,"Mississippi",15.8840908290113,0,-99,0,"NY_2015","2012_NY_2015"
"MS",2013,NA,"Mississippi",15.9341247347186,0,-99,0,"NY_2015","2013_NY_2015"
"MS",2014,NA,"Mississippi",16.1693627450026,0,-99,0,"NY_2015","2014_NY_2015"
"MS",2015,NA,"Mississippi",16.1849072117827,0,-99,0,"NY_2015","2015_NY_2015"
"MS",2016,NA,"Mississippi",16.0414543187099,0,-99,0,"NY_2015","2016_NY_2015"
"MS",2017,NA,"Mississippi",15.9145414689083,0,-99,0,"NY_2015","2017_NY_2015"
"MS",2018,NA,"Mississippi",15.9843516643087,0,-99,0,"NY_2015","2018_NY_2015"
"MS",2019,NA,"Mississippi",16.1076634240119,0,-99,0,"NY_2015","2019_NY_2015"
"MO",2011,2020,"Missouri",15.4598305545283,0,-9,0,"NY_2015","2011_NY_2015"
"MO",2012,2020,"Missouri",15.3897141689371,0,-8,0,"NY_2015","2012_NY_2015"
"MO",2013,2020,"Missouri",15.6132733047418,0,-7,0,"NY_2015","2013_NY_2015"
"MO",2014,2020,"Missouri",15.5601057405674,0,-6,0,"NY_2015","2014_NY_2015"
"MO",2015,2020,"Missouri",15.7342573876024,0,-5,0,"NY_2015","2015_NY_2015"
"MO",2016,2020,"Missouri",15.4755989982558,0,-4,0,"NY_2015","2016_NY_2015"
"MO",2017,2020,"Missouri",15.4086337054325,0,-3,0,"NY_2015","2017_NY_2015"
"MO",2018,2020,"Missouri",15.4906583052801,0,-2,0,"NY_2015","2018_NY_2015"
"MO",2019,2020,"Missouri",15.5911677451662,0,-1,0,"NY_2015","2019_NY_2015"
"MT",2011,2025,"Montana",14.4235435506317,0,-14,0,"NY_2015","2011_NY_2015"
"MT",2012,2025,"Montana",14.4889159982633,0,-13,0,"NY_2015","2012_NY_2015"
"MT",2013,2025,"Montana",14.7450406686181,0,-12,0,"NY_2015","2013_NY_2015"
"MT",2014,2025,"Montana",14.6149444917582,0,-11,0,"NY_2015","2014_NY_2015"
"MT",2015,2025,"Montana",14.7275790554052,0,-10,0,"NY_2015","2015_NY_2015"
"MT",2016,2025,"Montana",14.3822459150585,0,-9,0,"NY_2015","2016_NY_2015"
"MT",2017,2025,"Montana",14.4302636710962,0,-8,0,"NY_2015","2017_NY_2015"
"MT",2018,2025,"Montana",14.7736055573262,0,-7,0,"NY_2015","2018_NY_2015"
"MT",2019,2025,"Montana",14.8242629720785,0,-6,0,"NY_2015","2019_NY_2015"
"NH",2011,2022,"New Hampshire",15.6236160915272,0,-11,0,"NY_2015","2011_NY_2015"
"NH",2012,2022,"New Hampshire",15.62920225763,0,-10,0,"NY_2015","2012_NY_2015"
"NH",2013,2022,"New Hampshire",15.6885734782564,0,-9,0,"NY_2015","2013_NY_2015"
"NH",2014,2022,"New Hampshire",15.669686813748,0,-8,0,"NY_2015","2014_NY_2015"
"NH",2015,2022,"New Hampshire",15.7301450873522,0,-7,0,"NY_2015","2015_NY_2015"
"NH",2016,2022,"New Hampshire",15.7248839853751,0,-6,0,"NY_2015","2016_NY_2015"
"NH",2017,2022,"New Hampshire",15.7248839853751,0,-5,0,"NY_2015","2017_NY_2015"
"NH",2018,2022,"New Hampshire",16.0808381801148,0,-4,0,"NY_2015","2018_NY_2015"
"NH",2019,2022,"New Hampshire",16.1952550851117,0,-3,0,"NY_2015","2019_NY_2015"
"NM",2011,NA,"New Mexico",14.9219865830926,0,-99,0,"NY_2015","2011_NY_2015"
"NM",2012,NA,"New Mexico",15.1077364023077,0,-99,0,"NY_2015","2012_NY_2015"
"NM",2013,NA,"New Mexico",15.0700238734075,0,-99,0,"NY_2015","2013_NY_2015"
"NM",2014,NA,"New Mexico",14.851479636325,0,-99,0,"NY_2015","2014_NY_2015"
"NM",2015,NA,"New Mexico",15.1026529487541,0,-99,0,"NY_2015","2015_NY_2015"
"NM",2016,NA,"New Mexico",14.1224157672019,0,-99,0,"NY_2015","2016_NY_2015"
"NM",2017,NA,"New Mexico",14.1849361241832,0,-99,0,"NY_2015","2017_NY_2015"
"NM",2018,NA,"New Mexico",14.4501754177989,0,-99,0,"NY_2015","2018_NY_2015"
"NM",2019,NA,"New Mexico",15.0480559947006,0,-99,0,"NY_2015","2019_NY_2015"
"OK",2011,NA,"Oklahoma",15.5903838097025,0,-99,0,"NY_2015","2011_NY_2015"
"OK",2012,NA,"Oklahoma",15.8215051269308,0,-99,0,"NY_2015","2012_NY_2015"
"OK",2013,NA,"Oklahoma",16.0930273844855,0,-99,0,"NY_2015","2013_NY_2015"
"OK",2014,NA,"Oklahoma",15.7058324883492,0,-99,0,"NY_2015","2014_NY_2015"
"OK",2015,NA,"Oklahoma",15.6835363826458,0,-99,0,"NY_2015","2015_NY_2015"
"OK",2016,NA,"Oklahoma",15.5135177998163,0,-99,0,"NY_2015","2016_NY_2015"
"OK",2017,NA,"Oklahoma",14.7833558834177,0,-99,0,"NY_2015","2017_NY_2015"
"OK",2018,NA,"Oklahoma",15.1799724831195,0,-99,0,"NY_2015","2018_NY_2015"
"OK",2019,NA,"Oklahoma",15.4344960799062,0,-99,0,"NY_2015","2019_NY_2015"
"TN",2011,2024,"Tennessee",16.615202680569,0,-13,0,"NY_2015","2011_NY_2015"
"TN",2012,2024,"Tennessee",16.6580764107389,0,-12,0,"NY_2015","2012_NY_2015"
"TN",2013,2024,"Tennessee",16.7769483644652,0,-11,0,"NY_2015","2013_NY_2015"
"TN",2014,2024,"Tennessee",16.7118227561129,0,-10,0,"NY_2015","2014_NY_2015"
"TN",2015,2024,"Tennessee",16.8860455622713,0,-9,0,"NY_2015","2015_NY_2015"
"TN",2016,2024,"Tennessee",16.9797833257201,0,-8,0,"NY_2015","2016_NY_2015"
"TN",2017,2024,"Tennessee",17.0948143518298,0,-7,0,"NY_2015","2017_NY_2015"
"TN",2018,2024,"Tennessee",17.0461075743366,0,-6,0,"NY_2015","2018_NY_2015"
"TN",2019,2024,"Tennessee",17.0780168851845,0,-5,0,"NY_2015","2019_NY_2015"
"VT",2011,2023,"Vermont",14.0275527162073,0,-12,0,"NY_2015","2011_NY_2015"
"VT",2012,2023,"Vermont",13.9432206277552,0,-11,0,"NY_2015","2012_NY_2015"
"VT",2013,2023,"Vermont",14.0328490572262,0,-10,0,"NY_2015","2013_NY_2015"
"VT",2014,2023,"Vermont",14.0345704885197,0,-9,0,"NY_2015","2014_NY_2015"
"VT",2015,2023,"Vermont",14.0970828270518,0,-8,0,"NY_2015","2015_NY_2015"
"VT",2016,2023,"Vermont",14.2396165268915,0,-7,0,"NY_2015","2016_NY_2015"
"VT",2017,2023,"Vermont",14.0840637760839,0,-6,0,"NY_2015","2017_NY_2015"
"VT",2018,2023,"Vermont",14.0807575412305,0,-5,0,"NY_2015","2018_NY_2015"
"VT",2019,2023,"Vermont",14.3823739679015,0,-4,0,"NY_2015","2019_NY_2015"
"VA",2011,NA,"Virginia",16.4037807307469,0,-99,0,"NY_2015","2011_NY_2015"
"VA",2012,NA,"Virginia",16.4531263729058,0,-99,0,"NY_2015","2012_NY_2015"
"VA",2013,NA,"Virginia",16.3701518411029,0,-99,0,"NY_2015","2013_NY_2015"
"VA",2014,NA,"Virginia",16.3285064841675,0,-99,0,"NY_2015","2014_NY_2015"
"VA",2015,NA,"Virginia",16.4278461641641,0,-99,0,"NY_2015","2015_NY_2015"
"VA",2016,NA,"Virginia",16.3448181236198,0,-99,0,"NY_2015","2016_NY_2015"
"VA",2017,NA,"Virginia",16.43892353125,0,-99,0,"NY_2015","2017_NY_2015"
"VA",2018,NA,"Virginia",16.7821658298588,0,-99,0,"NY_2015","2018_NY_2015"
"VA",2019,NA,"Virginia",16.8497645825057,0,-99,0,"NY_2015","2019_NY_2015"
"WV",2011,2022,"West Virginia",15.1006121767687,0,-11,0,"NY_2015","2011_NY_2015"
"WV",2012,2022,"West Virginia",14.7247311942194,0,-10,0,"NY_2015","2012_NY_2015"
"WV",2013,2022,"West Virginia",15.0577241999178,0,-9,0,"NY_2015","2013_NY_2015"
"WV",2014,2022,"West Virginia",14.9568286042179,0,-8,0,"NY_2015","2014_NY_2015"
"WV",2015,2022,"West Virginia",14.8815890594056,0,-7,0,"NY_2015","2015_NY_2015"
"WV",2016,2022,"West Virginia",14.3973393389305,0,-6,0,"NY_2015","2016_NY_2015"
"WV",2017,2022,"West Virginia",14.3973393389305,0,-5,0,"NY_2015","2017_NY_2015"
"WV",2018,2022,"West Virginia",14.3422216446836,0,-4,0,"NY_2015","2018_NY_2015"
"WV",2019,2022,"West Virginia",14.9334175520974,0,-3,0,"NY_2015","2019_NY_2015"
"RI",2011,2015,"Rhode Island",14.1881769543211,0,-4,1,"RI_2015","2011_RI_2015"
"RI",2012,2015,"Rhode Island",14.2310140018539,0,-3,1,"RI_2015","2012_RI_2015"
"RI",2013,2015,"Rhode Island",14.287664651082,0,-2,1,"RI_2015","2013_RI_2015"
"RI",2014,2015,"Rhode Island",14.2395284203732,0,-1,1,"RI_2015","2014_RI_2015"
"RI",2015,2015,"Rhode Island",14.7394065818641,1,0,1,"RI_2015","2015_RI_2015"
"RI",2016,2015,"Rhode Island",14.5386949284006,1,1,1,"RI_2015","2016_RI_2015"
"RI",2017,2015,"Rhode Island",14.4324861000136,1,2,1,"RI_2015","2017_RI_2015"
"RI",2018,2015,"Rhode Island",14.3386994407137,1,3,1,"RI_2015","2018_RI_2015"
"RI",2019,2015,"Rhode Island",14.7401265385844,1,4,1,"RI_2015","2019_RI_2015"
"AL",2011,2021,"Alabama",15.3488247401581,0,-10,0,"RI_2015","2011_RI_2015"
"AL",2012,2021,"Alabama",15.6651832842716,0,-9,0,"RI_2015","2012_RI_2015"
"AL",2013,2021,"Alabama",15.5870725527235,0,-8,0,"RI_2015","2013_RI_2015"
"AL",2014,2021,"Alabama",15.6484808691785,0,-7,0,"RI_2015","2014_RI_2015"
"AL",2015,2021,"Alabama",15.9207435454443,0,-6,0,"RI_2015","2015_RI_2015"
"AL",2016,2021,"Alabama",15.8017734925774,0,-5,0,"RI_2015","2016_RI_2015"
"AL",2017,2021,"Alabama",15.8951693837285,0,-4,0,"RI_2015","2017_RI_2015"
"AL",2018,2021,"Alabama",15.9998594357085,0,-3,0,"RI_2015","2018_RI_2015"
"AL",2019,2021,"Alabama",16.1695138606206,0,-2,0,"RI_2015","2019_RI_2015"
"AK",2011,NA,"Alaska",15.8524845253928,0,-99,0,"RI_2015","2011_RI_2015"
"AK",2012,NA,"Alaska",15.7692079368669,0,-99,0,"RI_2015","2012_RI_2015"
"AK",2013,NA,"Alaska",15.7194281314867,0,-99,0,"RI_2015","2013_RI_2015"
"AK",2014,NA,"Alaska",15.2857793310042,0,-99,0,"RI_2015","2014_RI_2015"
"AK",2015,NA,"Alaska",14.7009120710703,0,-99,0,"RI_2015","2015_RI_2015"
"AK",2016,NA,"Alaska",13.4837061335414,0,-99,0,"RI_2015","2016_RI_2015"
"AK",2017,NA,"Alaska",13.7469924977488,0,-99,0,"RI_2015","2017_RI_2015"
"AK",2018,NA,"Alaska",14.5519668503684,0,-99,0,"RI_2015","2018_RI_2015"
"AK",2019,NA,"Alaska",15.0789157843572,0,-99,0,"RI_2015","2019_RI_2015"
"AR",2011,2021,"Arkansas",15.5730342021469,0,-10,0,"RI_2015","2011_RI_2015"
"AR",2012,2021,"Arkansas",15.6427435904733,0,-9,0,"RI_2015","2012_RI_2015"
"AR",2013,2021,"Arkansas",15.6397471460417,0,-8,0,"RI_2015","2013_RI_2015"
"AR",2014,2021,"Arkansas",15.6288132202726,0,-7,0,"RI_2015","2014_RI_2015"
"AR",2015,2021,"Arkansas",15.8077022326795,0,-6,0,"RI_2015","2015_RI_2015"
"AR",2016,2021,"Arkansas",15.7507241417588,0,-5,0,"RI_2015","2016_RI_2015"
"AR",2017,2021,"Arkansas",15.6250318605634,0,-4,0,"RI_2015","2017_RI_2015"
"AR",2018,2021,"Arkansas",15.6092066123387,0,-3,0,"RI_2015","2018_RI_2015"
"AR",2019,2021,"Arkansas",15.921359938329,0,-2,0,"RI_2015","2019_RI_2015"
"FL",2011,NA,"Florida",17.3418015614473,0,-99,0,"RI_2015","2011_RI_2015"
"FL",2012,NA,"Florida",17.4108233115303,0,-99,0,"RI_2015","2012_RI_2015"
"FL",2013,NA,"Florida",17.4443070049257,0,-99,0,"RI_2015","2013_RI_2015"
"FL",2014,NA,"Florida",17.4307190073774,0,-99,0,"RI_2015","2014_RI_2015"
"FL",2015,NA,"Florida",17.5212918228808,0,-99,0,"RI_2015","2015_RI_2015"
"FL",2016,NA,"Florida",17.5366943798436,0,-99,0,"RI_2015","2016_RI_2015"
"FL",2017,NA,"Florida",17.5846213732842,0,-99,0,"RI_2015","2017_RI_2015"
"FL",2018,NA,"Florida",17.6025473744781,0,-99,0,"RI_2015","2018_RI_2015"
"FL",2019,NA,"Florida",17.8520690227633,0,-99,0,"RI_2015","2019_RI_2015"
"HI",2011,NA,"Hawaii",13.8740594976305,0,-99,0,"RI_2015","2011_RI_2015"
"HI",2012,NA,"Hawaii",14.041849000175,0,-99,0,"RI_2015","2012_RI_2015"
"HI",2013,NA,"Hawaii",14.4741714253916,0,-99,0,"RI_2015","2013_RI_2015"
"HI",2014,NA,"Hawaii",14.4932664606529,0,-99,0,"RI_2015","2014_RI_2015"
"HI",2015,NA,"Hawaii",13.9367459606709,0,-99,0,"RI_2015","2015_RI_2015"
"HI",2016,NA,"Hawaii",14.3403222934967,0,-99,0,"RI_2015","2016_RI_2015"
"HI",2017,NA,"Hawaii",14.8761180606067,0,-99,0,"RI_2015","2017_RI_2015"
"HI",2018,NA,"Hawaii",14.6459097401535,0,-99,0,"RI_2015","2018_RI_2015"
"HI",2019,NA,"Hawaii",14.9061956761427,0,-99,0,"RI_2015","2019_RI_2015"
"ID",2011,2022,"Idaho",14.6218336866036,0,-11,0,"RI_2015","2011_RI_2015"
"ID",2012,2022,"Idaho",14.7243472616801,0,-10,0,"RI_2015","2012_RI_2015"
"ID",2013,2022,"Idaho",14.8114613879437,0,-9,0,"RI_2015","2013_RI_2015"
"ID",2014,2022,"Idaho",14.758480063181,0,-8,0,"RI_2015","2014_RI_2015"
"ID",2015,2022,"Idaho",14.8917206271062,0,-7,0,"RI_2015","2015_RI_2015"
"ID",2016,2022,"Idaho",14.7531713155746,0,-6,0,"RI_2015","2016_RI_2015"
"ID",2017,2022,"Idaho",14.8896870704261,0,-5,0,"RI_2015","2017_RI_2015"
"ID",2018,2022,"Idaho",14.9954495529116,0,-4,0,"RI_2015","2018_RI_2015"
"ID",2019,2022,"Idaho",15.2301397416965,0,-3,0,"RI_2015","2019_RI_2015"
"KS",2011,NA,"Kansas",15.074450329044,0,-99,0,"RI_2015","2011_RI_2015"
"KS",2012,NA,"Kansas",15.3277387733672,0,-99,0,"RI_2015","2012_RI_2015"
"KS",2013,NA,"Kansas",15.5190969367138,0,-99,0,"RI_2015","2013_RI_2015"
"KS",2014,NA,"Kansas",15.3666563048611,0,-99,0,"RI_2015","2014_RI_2015"
"KS",2015,NA,"Kansas",15.6945523992055,0,-99,0,"RI_2015","2015_RI_2015"
"KS",2016,NA,"Kansas",15.5379633309573,0,-99,0,"RI_2015","2016_RI_2015"
"KS",2017,NA,"Kansas",15.525352149788,0,-99,0,"RI_2015","2017_RI_2015"
"KS",2018,NA,"Kansas",15.6491588809872,0,-99,0,"RI_2015","2018_RI_2015"
"KS",2019,NA,"Kansas",15.754089819977,0,-99,0,"RI_2015","2019_RI_2015"
"MA",2011,2025,"Massachusetts",16.96880120505,0,-14,0,"RI_2015","2011_RI_2015"
"MA",2012,2025,"Massachusetts",17.0352759870173,0,-13,0,"RI_2015","2012_RI_2015"
"MA",2013,2025,"Massachusetts",16.9769950595183,0,-12,0,"RI_2015","2013_RI_2015"
"MA",2014,2025,"Massachusetts",17.1272481130836,0,-11,0,"RI_2015","2014_RI_2015"
"MA",2015,2025,"Massachusetts",17.1420656580882,0,-10,0,"RI_2015","2015_RI_2015"
"MA",2016,2025,"Massachusetts",17.1887764625727,0,-9,0,"RI_2015","2016_RI_2015"
"MA",2017,2025,"Massachusetts",17.1280925496227,0,-8,0,"RI_2015","2017_RI_2015"
"MA",2018,2025,"Massachusetts",17.220428924833,0,-7,0,"RI_2015","2018_RI_2015"
"MA",2019,2025,"Massachusetts",17.4219139033761,0,-6,0,"RI_2015","2019_RI_2015"
"MS",2011,NA,"Mississippi",15.755583704819,0,-99,0,"RI_2015","2011_RI_2015"
"MS",2012,NA,"Mississippi",15.8840908290113,0,-99,0,"RI_2015","2012_RI_2015"
"MS",2013,NA,"Mississippi",15.9341247347186,0,-99,0,"RI_2015","2013_RI_2015"
"MS",2014,NA,"Mississippi",16.1693627450026,0,-99,0,"RI_2015","2014_RI_2015"
"MS",2015,NA,"Mississippi",16.1849072117827,0,-99,0,"RI_2015","2015_RI_2015"
"MS",2016,NA,"Mississippi",16.0414543187099,0,-99,0,"RI_2015","2016_RI_2015"
"MS",2017,NA,"Mississippi",15.9145414689083,0,-99,0,"RI_2015","2017_RI_2015"
"MS",2018,NA,"Mississippi",15.9843516643087,0,-99,0,"RI_2015","2018_RI_2015"
"MS",2019,NA,"Mississippi",16.1076634240119,0,-99,0,"RI_2015","2019_RI_2015"
"MO",2011,2020,"Missouri",15.4598305545283,0,-9,0,"RI_2015","2011_RI_2015"
"MO",2012,2020,"Missouri",15.3897141689371,0,-8,0,"RI_2015","2012_RI_2015"
"MO",2013,2020,"Missouri",15.6132733047418,0,-7,0,"RI_2015","2013_RI_2015"
"MO",2014,2020,"Missouri",15.5601057405674,0,-6,0,"RI_2015","2014_RI_2015"
"MO",2015,2020,"Missouri",15.7342573876024,0,-5,0,"RI_2015","2015_RI_2015"
"MO",2016,2020,"Missouri",15.4755989982558,0,-4,0,"RI_2015","2016_RI_2015"
"MO",2017,2020,"Missouri",15.4086337054325,0,-3,0,"RI_2015","2017_RI_2015"
"MO",2018,2020,"Missouri",15.4906583052801,0,-2,0,"RI_2015","2018_RI_2015"
"MO",2019,2020,"Missouri",15.5911677451662,0,-1,0,"RI_2015","2019_RI_2015"
"MT",2011,2025,"Montana",14.4235435506317,0,-14,0,"RI_2015","2011_RI_2015"
"MT",2012,2025,"Montana",14.4889159982633,0,-13,0,"RI_2015","2012_RI_2015"
"MT",2013,2025,"Montana",14.7450406686181,0,-12,0,"RI_2015","2013_RI_2015"
"MT",2014,2025,"Montana",14.6149444917582,0,-11,0,"RI_2015","2014_RI_2015"
"MT",2015,2025,"Montana",14.7275790554052,0,-10,0,"RI_2015","2015_RI_2015"
"MT",2016,2025,"Montana",14.3822459150585,0,-9,0,"RI_2015","2016_RI_2015"
"MT",2017,2025,"Montana",14.4302636710962,0,-8,0,"RI_2015","2017_RI_2015"
"MT",2018,2025,"Montana",14.7736055573262,0,-7,0,"RI_2015","2018_RI_2015"
"MT",2019,2025,"Montana",14.8242629720785,0,-6,0,"RI_2015","2019_RI_2015"
"NH",2011,2022,"New Hampshire",15.6236160915272,0,-11,0,"RI_2015","2011_RI_2015"
"NH",2012,2022,"New Hampshire",15.62920225763,0,-10,0,"RI_2015","2012_RI_2015"
"NH",2013,2022,"New Hampshire",15.6885734782564,0,-9,0,"RI_2015","2013_RI_2015"
"NH",2014,2022,"New Hampshire",15.669686813748,0,-8,0,"RI_2015","2014_RI_2015"
"NH",2015,2022,"New Hampshire",15.7301450873522,0,-7,0,"RI_2015","2015_RI_2015"
"NH",2016,2022,"New Hampshire",15.7248839853751,0,-6,0,"RI_2015","2016_RI_2015"
"NH",2017,2022,"New Hampshire",15.7248839853751,0,-5,0,"RI_2015","2017_RI_2015"
"NH",2018,2022,"New Hampshire",16.0808381801148,0,-4,0,"RI_2015","2018_RI_2015"
"NH",2019,2022,"New Hampshire",16.1952550851117,0,-3,0,"RI_2015","2019_RI_2015"
"NM",2011,NA,"New Mexico",14.9219865830926,0,-99,0,"RI_2015","2011_RI_2015"
"NM",2012,NA,"New Mexico",15.1077364023077,0,-99,0,"RI_2015","2012_RI_2015"
"NM",2013,NA,"New Mexico",15.0700238734075,0,-99,0,"RI_2015","2013_RI_2015"
"NM",2014,NA,"New Mexico",14.851479636325,0,-99,0,"RI_2015","2014_RI_2015"
"NM",2015,NA,"New Mexico",15.1026529487541,0,-99,0,"RI_2015","2015_RI_2015"
"NM",2016,NA,"New Mexico",14.1224157672019,0,-99,0,"RI_2015","2016_RI_2015"
"NM",2017,NA,"New Mexico",14.1849361241832,0,-99,0,"RI_2015","2017_RI_2015"
"NM",2018,NA,"New Mexico",14.4501754177989,0,-99,0,"RI_2015","2018_RI_2015"
"NM",2019,NA,"New Mexico",15.0480559947006,0,-99,0,"RI_2015","2019_RI_2015"
"OK",2011,NA,"Oklahoma",15.5903838097025,0,-99,0,"RI_2015","2011_RI_2015"
"OK",2012,NA,"Oklahoma",15.8215051269308,0,-99,0,"RI_2015","2012_RI_2015"
"OK",2013,NA,"Oklahoma",16.0930273844855,0,-99,0,"RI_2015","2013_RI_2015"
"OK",2014,NA,"Oklahoma",15.7058324883492,0,-99,0,"RI_2015","2014_RI_2015"
"OK",2015,NA,"Oklahoma",15.6835363826458,0,-99,0,"RI_2015","2015_RI_2015"
"OK",2016,NA,"Oklahoma",15.5135177998163,0,-99,0,"RI_2015","2016_RI_2015"
"OK",2017,NA,"Oklahoma",14.7833558834177,0,-99,0,"RI_2015","2017_RI_2015"
"OK",2018,NA,"Oklahoma",15.1799724831195,0,-99,0,"RI_2015","2018_RI_2015"
"OK",2019,NA,"Oklahoma",15.4344960799062,0,-99,0,"RI_2015","2019_RI_2015"
"TN",2011,2024,"Tennessee",16.615202680569,0,-13,0,"RI_2015","2011_RI_2015"
"TN",2012,2024,"Tennessee",16.6580764107389,0,-12,0,"RI_2015","2012_RI_2015"
"TN",2013,2024,"Tennessee",16.7769483644652,0,-11,0,"RI_2015","2013_RI_2015"
"TN",2014,2024,"Tennessee",16.7118227561129,0,-10,0,"RI_2015","2014_RI_2015"
"TN",2015,2024,"Tennessee",16.8860455622713,0,-9,0,"RI_2015","2015_RI_2015"
"TN",2016,2024,"Tennessee",16.9797833257201,0,-8,0,"RI_2015","2016_RI_2015"
"TN",2017,2024,"Tennessee",17.0948143518298,0,-7,0,"RI_2015","2017_RI_2015"
"TN",2018,2024,"Tennessee",17.0461075743366,0,-6,0,"RI_2015","2018_RI_2015"
"TN",2019,2024,"Tennessee",17.0780168851845,0,-5,0,"RI_2015","2019_RI_2015"
"VT",2011,2023,"Vermont",14.0275527162073,0,-12,0,"RI_2015","2011_RI_2015"
"VT",2012,2023,"Vermont",13.9432206277552,0,-11,0,"RI_2015","2012_RI_2015"
"VT",2013,2023,"Vermont",14.0328490572262,0,-10,0,"RI_2015","2013_RI_2015"
"VT",2014,2023,"Vermont",14.0345704885197,0,-9,0,"RI_2015","2014_RI_2015"
"VT",2015,2023,"Vermont",14.0970828270518,0,-8,0,"RI_2015","2015_RI_2015"
"VT",2016,2023,"Vermont",14.2396165268915,0,-7,0,"RI_2015","2016_RI_2015"
"VT",2017,2023,"Vermont",14.0840637760839,0,-6,0,"RI_2015","2017_RI_2015"
"VT",2018,2023,"Vermont",14.0807575412305,0,-5,0,"RI_2015","2018_RI_2015"
"VT",2019,2023,"Vermont",14.3823739679015,0,-4,0,"RI_2015","2019_RI_2015"
"VA",2011,NA,"Virginia",16.4037807307469,0,-99,0,"RI_2015","2011_RI_2015"
"VA",2012,NA,"Virginia",16.4531263729058,0,-99,0,"RI_2015","2012_RI_2015"
"VA",2013,NA,"Virginia",16.3701518411029,0,-99,0,"RI_2015","2013_RI_2015"
"VA",2014,NA,"Virginia",16.3285064841675,0,-99,0,"RI_2015","2014_RI_2015"
"VA",2015,NA,"Virginia",16.4278461641641,0,-99,0,"RI_2015","2015_RI_2015"
"VA",2016,NA,"Virginia",16.3448181236198,0,-99,0,"RI_2015","2016_RI_2015"
"VA",2017,NA,"Virginia",16.43892353125,0,-99,0,"RI_2015","2017_RI_2015"
