"Abbreviation","State","EffectiveYear","Year","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
"IN","Indiana",2011,1972,10526,23.74125,44336.3344390038,5302.435,8.36150456139562
"IN","Indiana",2011,1982,125845,49.1005,256300.852333479,5467.922,46.8735384911268
"IN","Indiana",2011,1978,192068,35.76175,537076.625165156,5470.214,98.182013567505
"IN","Indiana",2011,2018,698725,110.33475,633277.367284559,6698.481,94.5404439132632
"IN","Indiana",2011,2008,909494,94.4225,963217.453467129,6424.806,149.921640196938
"IN","Indiana",2011,1975,77427,29.8215,259634.827221971,5365.766,48.3872809999488
"IN","Indiana",2011,1957,0,15.82125,0,4529,0
"IN","Indiana",2011,2007,987111,92.638,1065557.33068503,6379.599,167.025753606932
"IN","Indiana",2011,1991,310394,65.7795,471870.415554998,5602.062,84.2315589429389
"IN","Indiana",2011,1963,0,17.20275,0,4799,0
"IN","Indiana",2011,2016,1034367,105.73675,978247.392699322,6637.898,147.373067904828
"IN","Indiana",2011,1973,10084,25.0445,40264.3294935016,5338.277,7.54257028878449
"IN","Indiana",2011,1979,126876,38.7415,327493.772827588,5501.174,59.5316150384605
"IN","Indiana",2011,2019,752352,112.31475,669860.370076059,6731.01,99.5185522048042
"IN","Indiana",2011,2009,838974,95.02275,882919.090428345,6459.325,136.689064326125
"IN","Indiana",2011,1989,282022,61.33125,459834.097625599,5523.693,83.2475841118612
"IN","Indiana",2011,1968,12463,19.613,63544.5877734156,5093,12.4768481785619
"IN","Indiana",2011,1954,0,14.56225,0,4264,0
"IN","Indiana",2011,2015,903572,104.6895,863097.063220285,6611.442,130.545963077387
"IN","Indiana",2011,1984,129939,52.85775,245827.716843793,5458.322,45.03723247617
"IN","Indiana",2011,1974,15400,27.30475,56400.443146339,5361.89,10.5187616952864
"IN","Indiana",2011,2011,681537,98.161,694305.273988651,6517.25,106.533472551866
"IN","Indiana",2011,1999,989627,76.29125,1297169.72785215,5942.901,218.272141476385
"IN","Indiana",2011,2020,756866,113.7685,665268.505781477,6788.799,97.9950217676907
"IN","Indiana",2011,2014,866747,103.6485,836236.896819539,6596.019,126.779030930557
"IN","Indiana",2011,1952,0,14.255,0,4148,0
"IN","Indiana",2011,1958,0,16.1795,0,4583,0
"IN","Indiana",2011,1976,85487,31.4675,271667.5935489,5389.088,50.4106805360944
"IN","Indiana",2011,1992,672100,67.27675,999007.829599379,5648.649,176.857834430742
"IN","Indiana",2011,1965,9395,17.78375,52829.1277149083,4922,10.7332644686933
"IN","Indiana",2011,1981,154873,46.244,334903.98754433,5480.435,61.1090155333162
"IN","Indiana",2011,1990,340978,63.6315,535863.526712399,5555.097,96.4633968970117
"IN","Indiana",2011,1980,179191,42.247,424150.827277676,5490.721,77.2486577405182
"IN","Indiana",2011,1964,1673,17.4655,9578.88408576909,4856,1.97258733232477
"IN","Indiana",2011,2010,597347,96.1615,621191.43316192,6490.555,95.7069824016467
"IN","Indiana",2011,1985,178346,54.5315,327051.337300459,5459.211,59.9081693857334
"IN","Indiana",2011,2013,781585,101.7475,768161.379886484,6570.575,116.909308528779
"IN","Indiana",2011,1959,0,16.4025,0,4613,0
"IN","Indiana",2011,1993,656228,68.87275,952812.251579906,5701.965,167.102437770121
"IN","Indiana",2011,1986,183565,55.6325,329960.005392531,5454.108,60.4975195563658
"KS","Kansas",NA,1968,19711,19.613,100499.668587162,2216,45.351836005037
"KS","Kansas",NA,1967,23931,18.81325,127202.902209879,2197,57.8984534410009
"KS","Kansas",NA,1971,25112,22.75975,110335.131097661,2246.6,49.1120498075585
"KS","Kansas",NA,1961,8637,16.803,51401.5354401,2215,23.2061108081716
"KS","Kansas",NA,2000,272432,78.02075,349178.904329938,2693.681,129.628899758337
"KS","Kansas",NA,1956,4421,15.3125,28871.8367346939,2119,13.625217902168
"KS","Kansas",NA,1951,3644,14.013,26004.4244629986,1950,13.3356022887172
"KS","Kansas",NA,2017,386966,107.743,359156.511327882,2910.892,123.38366085993
"KS","Kansas",NA,1970,19258,21.66325,88897.0953111837,2249.071,39.526140042348
"KS","Kansas",NA,1962,8956,17.00825,52656.7989064131,2231,23.6023303031883
"KS","Kansas",NA,1966,22736,18.28275,124357.659542465,2200,56.5262088829386
"KS","Kansas",NA,1978,128513,35.76175,359358.812138668,2335.657,153.857699199269
"KS","Kansas",NA,1985,159670,54.5315,292803.242162787,2427.405,120.62397587662
"KS","Kansas",NA,2004,166609,84.8365,196388.34699687,2734.373,71.8220765772885
"KS","Kansas",NA,2018,437967,110.33475,396943.845887175,2912.748,136.278128381575
"KS","Kansas",NA,1984,136665,52.85775,258552.435546348,2424.086,106.659761884004
"KS","Kansas",NA,1953,3289,14.4295,22793.5825912194,1994,11.4310845492575
"KS","Kansas",NA,1987,137061,57.00375,240442.076179199,2445.367,98.3255585681818
"KS","Kansas",NA,1980,149517,42.247,353911.52034464,2369.039,149.390330992711
"KS","Kansas",NA,2006,381259,90.201,422677.13218257,2762.931,152.981428845878
"KS","Kansas",NA,2020,433931,113.7685,381415.769742943,2937.919,129.825148257302
"KS","Kansas",NA,2016,391877,105.73675,370615.70362244,2912.977,127.229189802199
"KS","Kansas",NA,1969,20126,20.577,97808.2324925888,2236,43.7425011147535
"KS","Kansas",NA,2019,486421,112.31475,433087.372762705,2912.635,148.692634938022
"KS","Kansas",NA,2005,248085,87.4985,283530.574809854,2745.299,103.278577236889
"KS","Kansas",NA,2001,236723,79.782,296712.290992956,2702.162,109.805515358796
"KS","Kansas",NA,2008,528011,94.4225,559200.402446451,2808.076,199.1400526362
"KS","Kansas",NA,2012,317578,99.9985,317582.763741456,2886.024,110.041622571904
"KS","Kansas",NA,1957,4605,15.82125,29106.4233230623,2128,13.6778305089578
"KS","Kansas",NA,1981,150421,46.244,325276.792664994,2384.849,136.393034806394
"KS","Kansas",NA,2007,527427,92.638,569341.954705412,2783.785,204.520806996737
"KS","Kansas",NA,2021,727435,118.8655,611981.609466161,2937.922,208.304240026168
"KS","Kansas",NA,2003,124519,82.61875,150715.18269158,2723.004,55.3488656981701
"KS","Kansas",NA,1983,141347,51.012,277085.78373716,2415.531,114.710092206293
"KS","Kansas",NA,1979,141115,38.7415,364247.641418118,2350.906,154.939262317642
"KS","Kansas",NA,1955,3777,14.807,25508.2055784426,2093,12.1873891918025
"KS","Kansas",NA,2009,370889,95.02275,390316.0032729,2832.704,137.789194802175
"KS","Kansas",NA,1989,198305,61.33125,323334.352389687,2472.849,130.753779300591
"KS","Kansas",NA,1965,11536,17.78375,64868.208336262,2206,29.4053528269547
"KS","Kansas",NA,1995,261408,71.81975,363977.87516665,2586.942,140.698119697562
"KS","Kansas",NA,1954,3550,14.56225,24378.1009116036,2042,11.938345206466
"KS","Kansas",NA,1950,3456,13.079,26424.0385350562,1916,13.7912518450189
"KS","Kansas",NA,1992,198998,67.27675,295790.150386278,2526.042,117.09629150516
"KS","Kansas",NA,1974,76766,27.30475,281145.221985186,2269.499,123.87986158407
"KS","Kansas",NA,1964,10765,17.4655,61635.796284103,2209,27.902125977412
"KS","Kansas",NA,1960,8434,16.62725,50723.9621705333,2183,23.2358965508627
"KS","Kansas",NA,1963,10934,17.20275,63559.6052956649,2217,28.6691949912787
"KS","Kansas",NA,1990,210462,63.6315,330751.27884774,2480.683,133.330731434746
"KS","Kansas",NA,1952,3790,14.255,26587.1623991582,1977,13.4482359125737
"KS","Kansas",NA,1986,156344,55.6325,281029.973486721,2432.619,115.525683835702
"KS","Kansas",NA,2013,384553,101.7475,377948.352539374,2894.306,130.583411891961
"KS","Kansas",NA,1993,219074,68.87275,318085.164306638,2547.605,124.856547348054
"KS","Kansas",NA,1958,5803,16.1795,35866.3741153929,2142,16.7443389894458
"KS","Kansas",NA,1999,253840,76.29125,332724.919305949,2654.052,125.364883320277
"KS","Kansas",NA,1988,195520,59.01325,331315.424925758,2461.996,134.571877828298
"KS","Kansas",NA,1973,53821,25.0445,214901.475373835,2265.603,94.8539860575021
"KS","Kansas",NA,1994,254892,70.3425,362358.460390233,2569.118,141.043914833897
"KS","Kansas",NA,1998,305914,75.23225,406626.147695968,2638.667,154.102866218423
"KS","Kansas",NA,1991,212950,65.7795,323733.077934615,2495.209,129.741868490621
"KS","Kansas",NA,1972,33153,23.74125,139643.026378139,2256.375,61.888217330071
"KS","Kansas",NA,2010,352419,96.1615,366486.587667622,2858.266,128.219902440019
"KS","Kansas",NA,2014,330181,103.6485,318558.396889487,2901.861,109.777276337318
"KS","Kansas",NA,1996,254873,73.133,348506.146336127,2598.266,134.130280093003
"KS","Kansas",NA,1975,85887,29.8215,288003.621548212,2280.578,126.285363424628
"KS","Kansas",NA,1976,92848,31.4675,295059.982521649,2301.001,128.231140500004
"KS","Kansas",NA,1982,122549,49.1005,249588.08973432,2401.202,103.94297928051
"KS","Kansas",NA,2011,246518,98.161,251136.39836595,2869.677,87.5138206724833
"KS","Kansas",NA,1977,122712,33.4185,367197.809596481,2320.647,158.23079063575
"KS","Kansas",NA,1997,291080,74.39475,391264.168506514,2616.339,149.546434352167
"KS","Kansas",NA,2002,121931,81.02425,150487.045545007,2713.535,55.4579342241788
"KS","Kansas",NA,1959,7099,16.4025,43279.9878067368,2160,20.0370313920078
"KS","Kansas",NA,2015,458306,104.6895,437776.472330081,2910.717,150.401592573267
"KY","Kentucky",2018,1961,22612,16.803,134571.207522466,3054,44.0639186386595
"KY","Kentucky",2018,1970,39459,21.66325,182147.184748364,3220.711,56.5549609227168
"KY","Kentucky",2018,1966,36253,18.28275,198290.738537693,3147,63.0094498054315
"KY","Kentucky",2018,1967,40450,18.81325,215008.039546596,3172,67.7831146111589
"KY","Kentucky",2018,1971,40093,22.75975,176157.470973978,3298.053,53.4125652237784
"KY","Kentucky",2018,1984,198261,52.85775,375084.069980277,3695.453,101.498806771532
"KY","Kentucky",2018,2002,302129,81.02425,372887.129470498,4089.875,91.173233771325
"KY","Kentucky",2018,1968,36375,19.613,185463.72304084,3195,58.048113627806
"KY","Kentucky",2018,2012,575164,99.9985,575172.627589414,4387.865,131.082571498762
"KY","Kentucky",2018,1989,310803,61.33125,506761.235096301,3677.306,137.807741617451
"KY","Kentucky",2018,2001,361390,79.782,452971.848286581,4068.132,111.346398859865
"KY","Kentucky",2018,1953,9765,14.4295,67673.8625732007,2903,23.3116991295903
"KY","Kentucky",2018,2000,306450,78.02075,392780.125799867,4049.021,97.006196263212
"KY","Kentucky",2018,1954,8343,14.56225,57291.9706776082,2902,19.7422366221944
"KY","Kentucky",2018,2017,458650,107.743,425688.907864084,4455.59,95.5404127992217
"KY","Kentucky",2018,1963,21710,17.20275,126200.752786618,3096,40.7625170499412
"KY","Kentucky",2018,1990,279483,63.6315,439221.140472879,3692.584,118.946824357382
"KY","Kentucky",2018,1969,39375,20.577,191354.424843272,3198,59.8356550479275
"KY","Kentucky",2018,1962,20969,17.00825,123287.228256875,3079,40.0413212916125
"KY","Kentucky",2018,2006,1001619,90.201,1110430.03957828,4219.239,263.182540637845
"KY","Kentucky",2018,1993,254775,68.87275,369921.340443063,3792.288,97.5456875751691
"KY","Kentucky",2018,1985,211284,54.5315,387453.123424076,3694.826,104.863699514964
"KY","Kentucky",2018,1995,340912,71.81975,474677.230149089,3855.248,123.124953349068
"KY","Kentucky",2018,2005,478505,87.4985,546872.232095407,4182.742,130.744911375219
"KY","Kentucky",2018,1950,8305,13.079,63498.7384356602,2936,21.6276357069687
"KY","Kentucky",2018,2004,381538,84.8365,449733.3105444,4146.101,108.471383245222
"KY","Kentucky",2018,1987,267378,57.00375,469053.351753174,3683.329,127.344951198542
"KY","Kentucky",2018,1956,11855,15.3125,77420.4081632653,2898,26.7151166884973
"KY","Kentucky",2018,1973,69338,25.0445,276859.19064066,3371.024,82.1291069540472
"KY","Kentucky",2018,1983,172120,51.012,337410.805300714,3694.484,91.3282627021024
"KY","Kentucky",2018,2003,369572,82.61875,447322.187760042,4117.17,108.647976100098
"KY","Kentucky",2018,1986,233524,55.6325,419761.829865636,3687.809,113.824178493419
"KY","Kentucky",2018,2013,646875,101.7475,635765.006511217,4406.906,144.265615493323
"KY","Kentucky",2018,1996,284733,73.133,389335.867529022,3881.051,100.317122225145
"KY","Kentucky",2018,1978,138597,35.76175,387556.537361846,3609.976,107.357095272059
"KY","Kentucky",2018,1951,9400,14.013,67080.5680439592,2941,22.8087616606458
"KY","Kentucky",2018,1975,116626,29.8215,391080.260885603,3467.769,112.775753196249
"KY","Kentucky",2018,1957,17470,15.82125,110421.110847752,2928,37.7121280217732
"KY","Kentucky",2018,2018,749500,110.33475,679296.413867798,4464.273,152.162830066127
"KY","Kentucky",2018,1991,319351,65.7795,485487.119847369,3714.686,130.693985937807
"KY","Kentucky",2018,2021,926075,118.8655,779094.859315781,4506.589,172.879057601166
"KY","Kentucky",2018,1977,131254,33.4185,392758.50202732,3573.693,109.902697861098
"KY","Kentucky",2018,2014,674464,103.6485,650722.393474098,4416.992,147.322520274906
"KY","Kentucky",2018,2007,988065,92.638,1066587.14566377,4256.672,250.568318551152
"KY","Kentucky",2018,1979,163368,38.7415,421687.337867661,3641.804,115.790783322678
"KY","Kentucky",2018,1972,53903,23.74125,227043.647659664,3335.728,68.0641969787896
"KY","Kentucky",2018,1976,134785,31.4675,428330.81751013,3529.257,121.365720181367
"KY","Kentucky",2018,1965,29214,17.78375,164273.564349476,3140,52.316421767349
"KY","Kentucky",2018,1999,312067,76.29125,409046.909049203,3960.825,103.273158760915
"KY","Kentucky",2018,2019,762700,112.31475,679073.763686426,4472.345,151.838412216952
"KY","Kentucky",2018,1988,255760,59.01325,433394.195371378,3679.999,117.770193788471
"KY","Kentucky",2018,2009,389634,95.02275,410042.858157652,4317.074,94.9816607632049
"KY","Kentucky",2018,1964,23255,17.4655,133148.206464172,3129,42.5529582819342
"KY","Kentucky",2018,1960,20240,16.62725,121727.886451458,3041,40.0289005101802
"KY","Kentucky",2018,1994,269067,70.3425,382509.862458684,3823.215,100.049268079008
"KY","Kentucky",2018,1980,158846,42.247,375993.561673018,3664.221,102.6121409361
"KY","Kentucky",2018,1997,292753,74.39475,393512.983107007,3907.816,100.698953867584
"KY","Kentucky",2018,1958,17584,16.1795,108680.737970889,2961,36.7040655085745
"KY","Kentucky",2018,2016,606840,105.73675,573915.880713186,4440.306,129.251425625438
"KY","Kentucky",2018,1952,10853,14.255,76134.6895826026,2920,26.0735238296584
"KY","Kentucky",2018,2010,383815,96.1615,399135.828788028,4348.464,91.7877735191157
"KY","Kentucky",2018,1974,83364,27.30475,305309.515743598,3416.315,89.368081029881
"KY","Kentucky",2018,2008,533630,94.4225,565151.31457015,4289.878,131.740649633894
"KY","Kentucky",2018,1992,271027,67.27675,402853.88339954,3756.358,107.245870441406
"KY","Kentucky",2018,2011,516523,98.161,526199.814590316,4370.817,120.389349311654
"KY","Kentucky",2018,2020,639200,113.7685,561842.689320858,4507.445,124.647708251761
"KY","Kentucky",2018,1982,166815,49.1005,339741.957821203,3683.445,92.234839347731
"KY","Kentucky",2018,1998,333666,75.23225,443514.583174104,3934.31,112.729953454126
"KY","Kentucky",2018,1959,16690,16.4025,101752.781588173,2999,33.9289034972234
"KY","Kentucky",2018,1955,10591,14.807,71526.9804822044,2910,24.5797183787644
"KY","Kentucky",2018,1981,154786,46.244,334715.855029842,3670.394,91.1934400039456
"KY","Kentucky",2018,2015,751910,104.6895,718228.666676219,4429.126,162.160360006967
"LA","Louisiana",2016,1990,393978,63.6315,619155.606892812,4219.179,146.747887893074
"LA","Louisiana",2016,2012,290389,99.9985,290393.355900339,4602.067,63.1006362793803
"LA","Louisiana",2016,1966,31766,18.28275,173748.478757299,3550,48.9432334527603
"LA","Louisiana",2016,1983,321372,51.012,629992.94283698,4395.316,143.332798560326
"LA","Louisiana",2016,1967,34446,18.81325,183094.361686577,3581,51.129394494995
"LA","Louisiana",2016,1995,283076,71.81975,394147.849303291,4327.978,91.0697441861514
"LA","Louisiana",2016,1984,262100,52.85775,495859.169185219,4400.477,112.683049856918
"LA","Louisiana",2016,1968,34305,19.613,174909.498801815,3603,48.54551729165
"LA","Louisiana",2016,1978,186956,35.76175,522782.022691843,4068.579,128.492533312452
"LA","Louisiana",2016,1956,0,15.3125,0,3032,0
"LA","Louisiana",2016,2000,222008,78.02075,284549.943444532,4471.885,63.6308723154849
"LA","Louisiana",2016,1963,17516,17.20275,101820.929793202,3377,30.1512969479426
"LA","Louisiana",2016,1970,34770,21.66325,160502.233044442,3644.637,44.03792011233
"LA","Louisiana",2016,1989,344584,61.33125,561840.823397534,4252.894,132.107883102079
"LA","Louisiana",2016,2006,506174,90.201,561162.293100963,4302.665,130.422027534322
"LA","Louisiana",2016,1961,17325,16.803,103106.588109266,3287,31.367991514836
"LA","Louisiana",2016,2007,752773,92.638,812596.342753514,4375.581,185.711644408711
"LA","Louisiana",2016,1985,293598,54.5315,538400.740856202,4408.118,122.138459282669
"LA","Louisiana",2016,1954,0,14.56225,0,2883,0
"LA","Louisiana",2016,1971,51299,22.75975,225393.512670394,3710.487,60.7449945708997
"LA","Louisiana",2016,1999,286323,76.29125,375302.541248177,4372.035,85.8416140877594
"LA","Louisiana",2016,1953,0,14.4295,0,2866,0
"LA","Louisiana",2016,1987,191189,57.00375,335397.232638204,4344.148,77.2066772674881
"LA","Louisiana",2016,1977,95248,33.4185,285015.784670168,4014.459,70.9973086461135
"LA","Louisiana",2016,1973,78781,25.0445,314564.075944818,3788.375,83.0340385903766
"LA","Louisiana",2016,2017,291321,107.743,270385.083021635,4673.673,57.8528029285821
"LA","Louisiana",2016,1962,23316,17.00825,137086.413946173,3345,40.9824854846556
"LA","Louisiana",2016,2013,252430,101.7475,248094.547777587,4626.04,53.630004880543
"LA","Louisiana",2016,1993,245273,68.87275,356124.882482549,4284.749,83.1145260743509
"LA","Louisiana",2016,1965,27356,17.78375,153825.824137204,3496,44.0005217783764
"LA","Louisiana",2016,2016,171579,105.73675,162269.977089328,4681.346,34.6631026822901
"LA","Louisiana",2016,2019,495388,112.31475,441071.186108681,4658.285,94.6853157564814
"LA","Louisiana",2016,1992,232061,67.27675,344934.914364918,4270.849,80.7649519720594
"LA","Louisiana",2016,1950,0,13.079,0,2697,0
"LA","Louisiana",2016,2018,358208,110.33475,324655.650191803,4664.45,69.6021289094755
"LA","Louisiana",2016,1991,326659,65.7795,496596.964099757,4240.95,117.095689432735
"LA","Louisiana",2016,2004,236745,84.8365,279060.310125948,4552.238,61.3017838974913
"LA","Louisiana",2016,2021,587747,118.8655,494463.910890881,4627.098,106.86264066395
"LA","Louisiana",2016,2014,481212,103.6485,464272.999609256,4645.938,99.9309503504472
"LA","Louisiana",2016,1969,34580,20.577,168051.708217913,3619,46.4359514279947
"LA","Louisiana",2016,1986,263815,55.6325,474210.218846897,4406.919,107.605839555231
"LA","Louisiana",2016,1979,214083,38.7415,552593.472116464,4137.665,133.552008709372
"LA","Louisiana",2016,1996,327543,73.133,447873.053204436,4338.763,103.225977820046
"LA","Louisiana",2016,1958,17201,16.1795,106313.544917952,3155,33.696844664961
"LA","Louisiana",2016,1951,0,14.013,0,2769,0
"LA","Louisiana",2016,1975,78718,29.8215,263963.918649297,3886.104,67.9250783430647
"LA","Louisiana",2016,1957,0,15.82125,0,3115,0
"LA","Louisiana",2016,1974,67603,27.30475,247586.958313114,3820.109,64.8114905394359
"LA","Louisiana",2016,1964,22144,17.4655,126787.094557843,3446,36.7925404985035
"LA","Louisiana",2016,1960,18331,16.62725,110246.733524786,3260,33.818016418646
"LA","Louisiana",2016,2011,196732,98.161,200417.681156467,4576.244,43.7952349473645
"LA","Louisiana",2016,1994,219190,70.3425,311603.937875395,4306.5,72.3566557239974
"LA","Louisiana",2016,1980,249338,42.247,590191.019480673,4223.101,139.752996549378
"LA","Louisiana",2016,1955,0,14.807,0,2946,0
"LA","Louisiana",2016,1972,79523,23.74125,334957.089454009,3761.646,89.0453512781397
"LA","Louisiana",2016,2010,393036,96.1615,408724.905497522,4544.635,89.935694615194
"LA","Louisiana",2016,1982,291953,49.1005,594602.90628405,4352.608,136.608421039535
