State_Acronym,year,BUSLICTAX,CORPINCTX,CORPLICTAX,PROPTAX,SLGRTAX,SVRNCTAX,TLINCTAX,TLSLTAX,TOTLTAX,INCTAX,SALESTAX,state,sales,Log_CORPINCTX,group,type,year_pass_intro,year_effective,Post,treatment
NM,1994,13267,122528,2143,33269,1515734,330669,699597,372835,2733322,577069,NA,New Mexico,33.34,11.71609485427702,c,Never,NA,NA,NA,0
NM,1995,14588,150343,2160,27422,1615935,294297,742077,397271,2844484,591734,NA,New Mexico,33.34,11.920674629301557,c,Never,NA,NA,NA,0
NM,1996,18824,163402,2347,36560,1735760,307231,806202,451917,3060637,642800,NA,New Mexico,33.34,12.003968701235213,c,Never,NA,NA,NA,0
NM,1997,25418,173205,2334,39600,1806403,405828,921019,460644,3363571,747814,NA,New Mexico,33.34,12.062231143054065,c,Never,NA,NA,NA,0
NM,1998,32028,180021,2418,37029,1950744,407699,979027,495831,3574537,799006,NA,New Mexico,33.34,12.100828789733988,c,Never,NA,NA,NA,0
NM,1999,32028,163964,2287,38232,1956672,269940,973533,504389,3454440,809569,NA,New Mexico,33.34,12.007402170514885,c,Never,NA,NA,NA,0
NM,2000,29597,159338,2303,34877,2006930,439327,1040197,504611,3743178,880859,NA,New Mexico,33.34,11.978783011079507,c,Never,NA,NA,NA,0
NM,2001,29766,190673,2402,40220,2083196,675212,1020679,462834,4002246,830006,NA,New Mexico,33.34,12.158315197925377,c,Never,NA,NA,NA,0
NM,2002,27244,124327,2239,52779,1822878,453397,1107218,485557,3628055,982891,NA,New Mexico,33.34,11.73067047032264,c,Never,NA,NA,NA,0
NM,2003,20158,101546,2540,44848,1873420,483739,1024659,505220,3607156,923113,NA,New Mexico,33.34,11.528267176769427,c,Never,NA,NA,NA,0
NM,2004,21575,138196,2651,53074,2038440,587625,1145444,595140,4001780,1007248,NA,New Mexico,33.34,11.836428246336776,c,Never,NA,NA,NA,0
NM,2005,24947,242462,2810,47600,2170521,712539,1328477,613921,4478321,1086015,NA,New Mexico,33.34,12.398600276049859,c,Never,NA,NA,NA,0
NM,2006,24474,377185,2604,55300,2387718,923304,1501139,646045,5110683,1123954,NA,New Mexico,33.34,12.840491062248708,c,Never,NA,NA,NA,0
NM,2007,24469,459880,2955,55644,2646901,942354,1637798,710261,5527217,1177918,NA,New Mexico,33.34,13.038720864867676,c,Never,NA,NA,NA,0
NM,2008,25438,403500,16941,57665,2662257,625938,1601900,739335,5211507,1198400,NA,New Mexico,33.34,12.90793176669214,c,Never,NA,NA,NA,0
NM,2009,22468,162500,13012,65076,2484612,931812,1121000,602961,4817277,958500,NA,New Mexico,33.34,11.998433280751929,c,Never,NA,NA,NA,0
NM,2010,25186,125100,9071,59624,2304563,654752,1081700,619261,4295237,956600,NA,New Mexico,33.34,11.736868696455003,c,Never,NA,NA,NA,0
NM,2011,26617,229800,21224,58329,2568564,666383,1326722,676973,4929096,1096922,NA,New Mexico,33.34,12.344964644396793,c,Never,NA,NA,NA,0
NM,2012,45791,276707,21647,81190,2766698,944952,1403167,734180,5470982,1126460,NA,New Mexico,33.34,12.530714463611872,c,Never,NA,NA,NA,0
NM,2013,37197,266466,22219,69217,2732537,843207,1488711,728279,5387187,1222245,NA,New Mexico,33.34,12.493001934711714,c,Never,NA,NA,NA,0
NM,2014,39912,205702,24464,105637,2799875,1066343,1503195,701199,5757432,1297493,NA,New Mexico,33.34,12.234183798491205,c,Never,NA,NA,NA,0
NM,2015,40392,249947,25199,108803,2995689,1001741,1631201,739601,6009443,1381254,NA,New Mexico,33.34,12.429004174369206,c,Never,NA,NA,NA,0
NM,2016,42804,89708,26533,37777,2797343,861653,1133223,862460,5178859,1043515,NA,New Mexico,33.34,11.40431523024618,c,Never,NA,NA,NA,0
NM,2017,43208,89708,30013,81694,3057267,749782,1133223,798500,5329658,1043515,NA,New Mexico,33.34,11.40431523024618,c,Never,NA,NA,NA,0
NM,2018,44871,111297,32175,84224,2874807,1042547,1182422,801689,5539329,1071125,NA,New Mexico,33.34,11.619957582722469,c,Never,NA,NA,NA,0
NM,2019,46575,202367,34630,86754,3684304,1491507,1792638,821096,7427622,1590271,NA,New Mexico,33.34,12.217838159624154,c,Never,NA,NA,NA,0
NY,1976,38225,1132756,5837,NA,3844619,NA,5081564,1695704,9780069,3948808,NA,New York,50,13.94016415935932,t,Step-wise,2014,2015,0,0
NY,1977,43249,1295001,5025,NA,3963222,NA,5821976,1745060,10743249,4526975,NA,New York,50,14.07402202531625,t,Step-wise,2014,2015,0,0
NY,1978,44753,1344610,5687,NA,4143355,NA,5850855,1710449,10934176,4506245,NA,New York,50,14.11161456614545,t,Step-wise,2014,2015,0,0
NY,1979,53762,1223281,5483,NA,4331205,NA,6281148,1742473,11633728,5057867,NA,New York,50,14.01704715115603,t,Step-wise,2014,2015,0,0
NY,1980,57888,1235340,7450,NA,4607665,NA,7015385,1762796,12716772,5780045,NA,New York,50,14.026856793798846,t,Step-wise,2014,2015,0,0
NY,1981,67061,1524968,8165,NA,4813869,NA,8137257,1848556,13918245,6612289,NA,New York,50,14.237483984196933,t,Step-wise,2014,2015,0,0
NY,1982,76220,1342051,10831,NA,5232121,NA,9376117,2035342,15438003,8034066,NA,New York,50,14.109709598772294,t,Step-wise,2014,2015,0,0
NY,1983,92051,1339005,15847,NA,5697816,NA,9614759,2165886,16177994,8275754,NA,New York,50,14.107437358796286,t,Step-wise,2014,2015,0,0
NY,1984,105373,1524619,15491,NA,6679462,NA,10898564,2779067,18817736,9373945,NA,New York,50,14.237255100743846,t,Step-wise,2014,2015,0,0
NY,1985,106697,1859979,16350,NA,6910616,NA,12255144,2681591,20702069,10395165,NA,New York,50,14.436075755303067,t,Step-wise,2014,2015,0,0
NY,1986,125027,1901879,18461,NA,7479297,NA,13484184,2718378,22747419,11582305,NA,New York,50,14.458352902818804,t,Step-wise,2014,2015,0,0
NY,1987,113008,2143390,20031,NA,7876098,NA,14620331,2778251,24671856,12476941,NA,New York,50,14.577899245765407,t,Step-wise,2014,2015,0,0
NY,1988,165077,2172245,24172,NA,8379003,NA,15741533,2868213,26171362,13569288,NA,New York,50,14.591271752937956,t,Step-wise,2014,2015,0,0
NY,1989,152835,2008913,20686,NA,8663676,NA,15853298,2914060,26576039,13844385,NA,New York,50,14.513104337732448,t,Step-wise,2014,2015,0,0
NY,1990,185928,1885429,21424,NA,9368008,NA,17174585,3365112,28614593,15289156,NA,New York,50,14.449665939177333,t,Step-wise,2014,2015,0,0
NY,1991,199271,2030332,21034,NA,9686126,NA,16512391,3934294,28299769,14482059,NA,New York,50,14.52370988444368,t,Step-wise,2014,2015,0,0
NY,1992,202792,2518790,23655,NA,10658851,NA,17432170,4653348,30113133,14913380,NA,New York,50,14.73928918544433,t,Step-wise,2014,2015,0,0
NY,1993,195644,2637556,25193,NA,11309933,NA,17937556,5026050,31291336,15300000,NA,New York,50,14.785363288768547,t,Step-wise,2014,2015,0,0
NY,1994,82209,3120034,37514,NA,11595814,NA,19622058,5230877,33285119,16502024,NA,New York,50,14.953354457162186,t,Step-wise,2014,2015,0,0
NY,1995,98549,2814568,37497,NA,11774157,NA,20404057,4929197,34294492,17589489,NA,New York,50,14.850319344191265,t,Step-wise,2014,2015,0,0
NY,1996,90620,2729835,31357,NA,11913517,NA,20128430,4950459,34150039,17398595,NA,New York,50,14.819751725774159,t,Step-wise,2014,2015,0,0
NY,1997,72011,3042094,67187,NA,12139863,NA,20596461,4786766,34864623,17554367,NA,New York,50,14.928056652047166,t,Step-wise,2014,2015,0,0
NY,1998,96316,3127524,56379,NA,12422939,NA,21416594,4807569,36154533,18289070,NA,New York,50,14.955752195154671,t,Step-wise,2014,2015,0,0
NY,1999,90454,2888041,73124,NA,12819740,NA,23464109,4849551,38700774,20576068,NA,New York,50,14.876088975569981,t,Step-wise,2014,2015,0,0
NY,2000,106116,2771556,66534,NA,13307079,NA,25965837,4743756,41735841,23194281,NA,New York,50,14.834919453302668,t,Step-wise,2014,2015,0,0
NY,2001,105223,3199483,65505,NA,13094014,NA,29642017,4315032,44858302,26442534,NA,New York,50,14.978499792217328,t,Step-wise,2014,2015,0,0
NY,2002,112761,2257935,66287,NA,13120783,NA,27831602,4513065,43262137,25573667,NA,New York,50,14.629961236740646,t,Step-wise,2014,2015,0,0
NY,2003,148093,2089104,53308,NA,15145453,NA,24737468,6303581,42253291,22648364,NA,New York,50,14.552245823885418,t,Step-wise,2014,2015,0,0
NY,2004,146388,2044504,57682,NA,16478965,NA,26691729,6428674,45826429,24647225,NA,New York,50,14.530665775253494,t,Step-wise,2014,2015,0,0
NY,2005,156851,2784721,68772,NA,17331254,NA,30884768,6327734,51326444,28100047,NA,New York,50,14.839658246792004,t,Step-wise,2014,2015,0,0
NY,2006,162886,4018199,68475,NA,19212180,NA,34831123,7948604,57402970,30812924,NA,New York,50,15.206344350258513,t,Step-wise,2014,2015,0,0
NY,2007,149476,5416105,71518,NA,19505685,NA,39996097,8625797,63161582,34579992,NA,New York,80,15.504887480387799,t,Step-wise,2014,2015,0,0
NY,2008,147920,5037830,70094,NA,20150046,NA,41601778,8855309,65244750,36563948,NA,New York,100,15.432485991776339,t,Step-wise,2014,2015,0,0
NY,2009,209057,4427675,62981,NA,20238418,NA,41267694,9164520,64756423,36840019,NA,New York,100,15.303385173549705,t,Step-wise,2014,2015,0,0
NY,2010,220000,3895349,59899,NA,21104484,NA,38646731,10536018,63807610,34751382,NA,New York,100,15.175293835326876,t,Step-wise,2014,2015,0,0
NY,2011,227426,4015628,72992,NA,22367962,NA,40224844,10786944,67945152,36209216,NA,New York,100,15.205704306581255,t,Step-wise,2014,2015,0,0
NY,2012,186278,4567889,52469,NA,22869327,NA,43339857,10964970,71545745,38771968,NA,New York,100,15.33456173054814,t,Step-wise,2014,2015,0,0
NY,2013,226912,4920605,60319,NA,23217491,NA,45150984,11099912,73667171,40230379,NA,New York,100,15.408942048388285,t,Step-wise,2014,2015,0,0
NY,2014,176275,4861687,63488,NA,23544789,NA,47826461,10876202,76978982,42964774,NA,New York,100,15.396896054986259,t,Step-wise,2014,2015,1,1
NY,2015,115113,5084187,26511,NA,23932517,NA,48794019,10828096,78201753,43709832,NA,New York,100,15.441645692676408,t,Step-wise,2014,2015,1,1
NY,2016,127046,4181811,24047,NA,24790017,NA,50686339,11255847,81380073,46504528,NA,New York,100,15.246254964262219,t,Step-wise,2014,2015,1,1
NY,2017,126505,4026353,26241,NA,25362583,NA,48658122,11230442,79678037,44631769,NA,New York,100,15.208371561417684,t,Step-wise,2014,2015,1,1
NY,2018,125822,3079974,2746,NA,26399319,NA,54581311,11579156,86870101,51501337,NA,New York,100,14.940431713355686,t,Step-wise,2014,2015,1,1
NY,2019,124530,4296595,1303,NA,27230515,NA,52383984,11857986,85368973,48087389,NA,New York,100,15.273333406511568,t,Step-wise,2014,2015,1,1
OK,1976,5784,53430,10638,NA,446444,151316,254428,264582,1000218,200998,NA,Oklahoma,33.34,10.886127664951816,c,Never,NA,NA,NA,0
OK,1977,6977,70635,11850,NA,493459,191351,287468,288367,1139000,216833,NA,Oklahoma,33.34,11.165281051345765,c,Never,NA,NA,NA,0
OK,1978,7418,91375,13011,NA,560026,230368,343502,315771,1315468,252127,NA,Oklahoma,33.34,11.42272719705208,c,Never,NA,NA,NA,0
OK,1979,9093,94501,14633,NA,609988,280982,428611,330276,1515918,334110,NA,Oklahoma,33.34,11.456365695436427,c,Never,NA,NA,NA,0
OK,1980,10740,89869,17809,NA,678807,436098,451764,361229,1776044,361895,NA,Oklahoma,33.34,11.406108333406802,c,Never,NA,NA,NA,0
OK,1981,12527,128697,19228,NA,773561,601486,622720,390912,2232276,494023,NA,Oklahoma,33.34,11.765216083289225,c,Never,NA,NA,NA,0
OK,1982,16246,139022,22565,NA,905195,742701,780450,423199,2713324,641428,NA,Oklahoma,33.34,11.842387472970213,c,Never,NA,NA,NA,0
OK,1983,17555,103325,26981,NA,795669,777687,754527,386544,2622542,651202,NA,Oklahoma,33.34,11.545634639379934,c,Never,NA,NA,NA,0
OK,1984,17183,97223,30692,NA,899093,703738,755054,442414,2661981,657831,NA,Oklahoma,33.34,11.484762587971533,c,Never,NA,NA,NA,0
OK,1985,21371,104522,32630,NA,1123120,708816,831622,492598,2982106,727100,NA,Oklahoma,33.34,11.557152854545237,c,Never,NA,NA,NA,0
OK,1986,24576,107077,32919,NA,1216862,571375,794723,560814,2959632,687646,NA,Oklahoma,33.34,11.581303480805511,c,Never,NA,NA,NA,0
OK,1987,26583,88703,33101,NA,1125965,370178,767531,512196,2634233,678828,NA,Oklahoma,33.34,11.393048989597201,c,Never,NA,NA,NA,0
OK,1988,30726,83725,30402,NA,1457067,386680,916504,700151,3150072,832779,NA,Oklahoma,33.34,11.335292897662406,c,Never,NA,NA,NA,0
OK,1989,28699,112851,32634,NA,1501553,371573,1045467,723728,3312359,932616,NA,Oklahoma,33.34,11.633823643526757,c,Never,NA,NA,NA,0
OK,1990,34339,95920,31236,NA,1540705,395292,1096803,696230,3476859,1000883,NA,Oklahoma,33.34,11.471269789701395,c,Never,NA,NA,NA,0
OK,1991,29888,137582,32668,NA,1658748,415528,1355861,695200,3861985,1218279,NA,Oklahoma,33.34,11.831975381971,c,Never,NA,NA,NA,0
OK,1992,37312,149142,35131,NA,1576216,354988,1367323,604885,3765272,1218181,NA,Oklahoma,33.34,11.912654151226457,c,Never,NA,NA,NA,0
OK,1993,43715,142023,35815,NA,1647646,394134,1441606,633487,4097434,1299583,NA,Oklahoma,33.34,11.863744295298362,c,Never,NA,NA,NA,0
OK,1994,43899,162214,34494,NA,1889209,372464,1477282,798333,4263211,1315068,NA,Oklahoma,33.34,11.996671730132269,c,Never,NA,NA,NA,0
OK,1995,48034,166746,37488,NA,1850669,309553,1583667,707086,4416463,1416921,NA,Oklahoma,33.34,12.024226975484156,c,Never,NA,NA,NA,0
OK,1996,73864,163734,37893,NA,1870060,319904,1676144,659669,4617688,1512410,NA,Oklahoma,33.34,12.005998438799908,c,Never,NA,NA,NA,0
OK,1997,88466,221172,39680,NA,1940658,404050,1918772,668052,5060601,1697600,NA,Oklahoma,33.34,12.306695958339622,c,Never,NA,NA,NA,0
OK,1998,85731,222621,43773,NA,2009614,338497,2107858,681319,5300829,1885237,NA,Oklahoma,33.34,12.313226052996521,c,Never,NA,NA,NA,0
OK,1999,101403,187308,38530,NA,2081129,210205,2257760,705248,5417232,2070452,NA,Oklahoma,33.34,12.140509599746414,c,Never,NA,NA,NA,0
OK,2000,115391,194145,43102,NA,2180507,392606,2328651,738837,5840022,2134506,NA,Oklahoma,33.34,12.176360581544648,c,Never,NA,NA,NA,0
OK,2001,150943,167222,42700,NA,2272496,711072,2446586,736666,6341714,2279364,NA,Oklahoma,33.34,12.027077549924357,c,Never,NA,NA,NA,0
OK,2002,170916,173701,43528,NA,2272729,364459,2459811,743264,6052680,2286110,NA,Oklahoma,33.34,12.065090709265014,c,Never,NA,NA,NA,0
OK,2003,180510,104448,43435,NA,2238817,547951,2218395,758680,5905884,2113947,NA,Oklahoma,33.34,11.556444618883724,c,Never,NA,NA,NA,0
OK,2004,199713,133309,41960,NA,2339028,655051,2452432,744782,6426713,2319123,NA,Oklahoma,33.34,11.800425020766857,c,Never,NA,NA,NA,0
OK,2005,199630,168890,45513,NA,2499559,762506,2637499,838734,6859030,2468609,NA,Oklahoma,33.34,12.037002894411968,c,Never,NA,NA,NA,0
OK,2006,209612,304381,40928,NA,2714004,1059919,3060157,902374,7817488,2755776,NA,Oklahoma,33.34,12.62603548515037,c,Never,NA,NA,NA,0
OK,2007,85544,561375,49999,NA,2939995,942148,3336226,975897,8140573,2774851,NA,Oklahoma,33.34,13.238144410390039,c,Never,NA,NA,NA,0
OK,2008,81952,360065,52713,NA,3033802,1184765,3147510,937582,8330786,2787445,NA,Oklahoma,33.34,12.794039849689655,c,Never,NA,NA,NA,0
OK,2009,105543,342762,63327,NA,3158336,1067182,2887338,995643,8192191,2544576,NA,Oklahoma,33.34,12.744791607752612,c,Never,NA,NA,NA,0
OK,2010,89049,216400,46198,NA,2975665,743686,2441183,1007356,7082161,2224783,NA,Oklahoma,33.34,12.284883825954463,c,Never,NA,NA,NA,0
OK,2011,93613,353972,39753,NA,3244517,830662,2739385,1067059,7776210,2385413,NA,Oklahoma,33.34,12.776973092942457,c,Never,NA,NA,NA,0
OK,2012,108721,446009,51032,NA,3708940,848947,3220385,1292976,8823958,2774376,NA,Oklahoma,33.34,13.008094410170798,c,Never,NA,NA,NA,0
OK,2013,115344,585146,44580,NA,3848451,515981,3501761,1329853,8892503,2916615,NA,Oklahoma,33.34,13.279616667725493,c,Never,NA,NA,NA,0
OK,2014,78572,397290,35351,NA,3934580,679406,3359418,1335377,9048524,2962128,NA,Oklahoma,33.34,12.89242177158912,c,Never,NA,NA,NA,0
OK,2015,68132,388530,58478,NA,4032088,556546,4029959,1350080,9692601,3641429,NA,Oklahoma,33.34,12.870125665885743,c,Never,NA,NA,NA,0
OK,2016,788,327783,55082,NA,3778399,330824,3652437,1307157,8761599,3324654,NA,Oklahoma,33.34,12.700107083056256,c,Never,NA,NA,NA,0
OK,2017,856,157936,52963,NA,3764852,441971,3132826,1299469,8347989,2974890,NA,Oklahoma,33.34,11.96994516665767,c,Never,NA,NA,NA,0
OK,2018,727,234817,58897,NA,4193511,699937,3495264,1338335,9506058,3260447,NA,Oklahoma,33.34,12.36656176635947,c,Never,NA,NA,NA,0
OK,2019,890,302878,58067,NA,4655400,1153138,3868327,1583933,10787693,3565449,NA,Oklahoma,33.34,12.621085363146124,c,Never,NA,NA,NA,0
OR,1976,18671,66657,1868,60,146928,3458,538804,146928,825805,472147,NA,Oregon,33.34,11.107315346348548,t,Step-wise,2003,2004,0,0
OR,1977,21714,91104,2031,64,159329,3680,652999,159329,973145,561895,NA,Oregon,33.34,11.419756990077763,t,Step-wise,2003,2004,0,0
OR,1978,26682,125474,2233,70,171329,4117,811722,171329,1158879,686248,NA,Oregon,33.34,11.739853844776293,t,Step-wise,2003,2004,0,0
OR,1979,27788,166034,2230,62,177903,47625,972962,177903,1384493,806928,NA,Oregon,33.34,12.019947865643184,t,Step-wise,2003,2004,0,0
OR,1980,27643,177425,2458,77,172186,50592,1045401,172186,1455352,867976,NA,Oregon,33.34,12.086303263393184,t,Step-wise,2003,2004,0,0
OR,1981,31350,155503,2561,107,186944,56937,1160607,186944,1608423,1005104,NA,Oregon,33.34,11.954420303019827,t,Step-wise,2003,2004,0,0
OR,1982,35220,124171,3130,147,190943,50480,1092435,190943,1552313,968264,NA,Oregon,33.34,11.729414926853533,t,Step-wise,2003,2004,0,0
OR,1983,33412,125110,3159,159,211859,49662,1306841,211859,1783680,1181731,NA,Oregon,33.34,11.736948629311446,t,Step-wise,2003,2004,0,0
OR,1984,40485,144065,3189,540,216308,29188,1361907,216308,1850523,1217842,NA,Oregon,33.34,11.87801986560171,t,Step-wise,2003,2004,0,0
OR,1985,38262,153822,3913,179,237419,31774,1464553,237419,1982956,1310731,NA,Oregon,33.34,11.943551368736893,t,Step-wise,2003,2004,0,0
OR,1986,44129,161728,3631,199,272603,32415,1355495,272603,1931346,1193767,NA,Oregon,33.34,11.993671190747866,t,Step-wise,2003,2004,0,0
OR,1987,47043,136376,3898,176,302113,33309,1597985,302113,2235073,1461609,NA,Oregon,33.34,11.82317105583076,t,Step-wise,2003,2004,0,0
OR,1988,57663,167047,3693,2,314949,31972,1450694,314949,2110963,1283647,NA,Oregon,33.34,12.026030488928642,t,Step-wise,2003,2004,0,0
OR,1989,60376,157816,3936,183,363268,37454,1883140,363268,2586262,1725324,NA,Oregon,33.34,11.969185076423704,t,Step-wise,2003,2004,0,0
OR,1990,77319,147784,4291,197,393608,52242,1974430,393608,2785890,1826646,NA,Oregon,33.34,11.903507027238474,t,Step-wise,2003,2004,0,0
OR,1991,80274,149074,4575,142,424301,63079,2132779,424301,3029829,1983705,NA,Oregon,50,11.91219810593594,t,Step-wise,2003,2004,0,0
OR,1992,106970,152161,4013,136,438629,63788,2373458,438629,3322287,2221297,NA,Oregon,50,11.932694449787064,t,Step-wise,2003,2004,0,0
OR,1993,152927,205031,4513,93,478006,70192,2588245,478006,3658245,2383214,NA,Oregon,50,12.230916466200222,t,Step-wise,2003,2004,0,0
OR,1994,180798,263682,7468,90,543362,74744,2847209,543362,4039416,2583527,NA,Oregon,50,12.482499110625934,t,Step-wise,2003,2004,0,0
OR,1995,171158,312001,4590,193,546570,77847,3109576,546570,4286038,2797575,NA,Oregon,50,12.650761671914688,t,Step-wise,2003,2004,0,0
OR,1996,115618,300459,5317,91,591357,64409,3123532,591357,4351035,2823073,NA,Oregon,50,12.613066584380828,t,Step-wise,2003,2004,0,0
OR,1997,114747,384073,5331,79,673827,52898,3656667,673827,4946304,3272594,NA,Oregon,50,12.858587917669023,t,Step-wise,2003,2004,0,0
OR,1998,127662,279197,5947,76,671317,45839,3717797,671317,4999091,3438600,NA,Oregon,50,12.539672904826954,t,Step-wise,2003,2004,0,0
OR,1999,121042,324386,5977,106,665251,49558,4033978,665251,5341403,3709592,NA,Oregon,50,12.689689443695329,t,Step-wise,2003,2004,0,0
OR,2000,168664,407084,6460,106,727674,38899,4504511,727674,5945675,4097427,NA,Oregon,50,12.916774831336005,t,Step-wise,2003,2004,0,0
OR,2001,119626,322651,5007,0,667738,34923,4706975,667738,5892963,4384324,NA,Oregon,50,12.684326522692826,t,Step-wise,2003,2004,0,0
OR,2002,148596,196257,367,24365,650297,29612,3871219,650297,5163687,3674962,NA,Oregon,50,12.187180303798348,t,Step-wise,2003,2004,0,0
OR,2003,124231,225501,0,26185,746272,25797,4249080,746272,5701691,4023579,NA,Oregon,50,12.326079872504838,t,Step-wise,2003,2004,1,1
OR,2004,131592,320065,4257,15865,748882,16603,4590805,748882,6103071,4270740,NA,Oregon,80,12.67627937914882,t,Step-wise,2003,2004,1,1
OR,2005,130894,365347,9003,24432,699329,12148,5064341,699329,6522665,4698994,NA,Oregon,80,12.808602865881422,t,Step-wise,2003,2004,1,1
OR,2006,239835,438255,9750,23610,773028,12032,5854721,773028,7590306,5416466,NA,Oregon,100,12.99055621173152,t,Step-wise,2003,2004,1,1
OR,2007,275423,405857,11355,21791,782874,12513,6001688,782874,7742862,5595831,NA,Oregon,100,12.913756159792213,t,Step-wise,2003,2004,1,1
OR,2008,307164,477113,13494,21569,969734,11815,5445904,969734,7487873,4968791,NA,Oregon,100,13.075508639089383,t,Step-wise,2003,2004,1,1
OR,2009,156684,243752,10372,22121,885526,13038,5406136,885526,7115043,5162384,NA,Oregon,100,12.403906593954638,t,Step-wise,2003,2004,1,1
OR,2010,422705,353589,15284,25092,999939,12742,5299127,999939,7475135,4945538,NA,Oregon,100,12.775890500664458,t,Step-wise,2003,2004,1,1
OR,2011,230022,468606,26665,21846,1097023,13199,5961725,1097023,8017377,5493119,NA,Oregon,100,13.057517609071171,t,Step-wise,2003,2004,1,1
OR,2012,301940,433126,19425,15710,1398998,14119,6258923,1398998,8728095,5825797,NA,Oregon,100,12.978783957725948,t,Step-wise,2003,2004,1,1
OR,2013,266125,459744,29474,19893,1369266,23305,6719905,1369266,9160887,6260161,NA,Oregon,100,13.038425091810446,t,Step-wise,2003,2004,1,1
OR,2014,292563,495134,29471,21740,1443722,23424,7144552,1443722,9681898,6649418,NA,Oregon,100,13.112583711986987,t,Step-wise,2003,2004,1,1
OR,2015,287006,621727,36048,20336,1498647,24149,7930842,1498647,10577079,7309115,NA,Oregon,100,13.340256368621143,t,Step-wise,2003,2004,1,1
OR,2016,353372,633871,34825,20587,1431182,13590,8245616,1431182,10888032,7611745,NA,Oregon,100,13.359600742684982,t,Step-wise,2003,2004,1,1
OR,2017,367539,633046,37421,20065,1523790,15293,9012271,1523790,11839680,8379225,NA,Oregon,100,13.358298368312214,t,Step-wise,2003,2004,1,1
OR,2018,381707,804453,44091,20116,1660004,15682,9684005,1660004,12647344,8879552,NA,Oregon,100,13.59791782232824,t,Step-wise,2003,2004,1,1
OR,2019,357719,910929,46382,21310,1870274,16218,10758070,1870274,14184891,9847141,NA,Oregon,100,13.722220236871202,t,Step-wise,2003,2004,1,1
RI,1976,1666,35780,1017,5287,220585,NA,128972,109257,388739,93192,NA,Rhode Island,33.34,10.48514435706271,t,Direct,2014,2015,0,0
RI,1977,1925,40842,1131,5738,254778,NA,144626,113008,438841,103784,NA,Rhode Island,33.34,10.617466242676006,t,Direct,2014,2015,0,0
RI,1978,1979,43610,1526,5609,259913,NA,155575,119312,458260,111965,NA,Rhode Island,33.34,10.683041760836812,t,Direct,2014,2015,0,0
RI,1979,2326,55903,1660,5981,283603,NA,209401,125436,537827,153498,NA,Rhode Island,33.34,10.931373324966124,t,Direct,2014,2015,0,0
RI,1980,2442,53620,1774,6280,297993,NA,207532,128932,550787,153912,NA,Rhode Island,33.34,10.88967741178995,t,Direct,2014,2015,0,0
RI,1981,3042,50340,1953,6260,314322,NA,243316,136780,607951,192976,NA,Rhode Island,33.34,10.826555268689306,t,Direct,2014,2015,0,0
RI,1982,3347,52524,1915,7262,365753,NA,267680,165944,674792,215156,NA,Rhode Island,33.34,10.869025486978895,t,Direct,2014,2015,0,0
RI,1983,5076,42446,1954,7725,374083,NA,303585,161637,726421,261139,NA,Rhode Island,33.34,10.655987958795587,t,Direct,2014,2015,0,0
RI,1984,5319,59274,2052,6287,416437,NA,344415,168651,809986,285141,NA,Rhode Island,33.34,10.989926040272529,t,Direct,2014,2015,0,0
RI,1985,5227,70504,2583,6589,454392,NA,352246,180153,861836,281742,NA,Rhode Island,33.34,11.163424724779496,t,Direct,2014,2015,0,0
RI,1986,4886,67656,2746,7774,469520,NA,354305,178143,885557,286649,NA,Rhode Island,33.34,11.122191321462058,t,Direct,2014,2015,0,0
RI,1987,5089,87675,2262,7156,531385,NA,446680,180574,1046915,359005,NA,Rhode Island,33.34,11.381392075008378,t,Direct,2014,2015,0,0
RI,1988,8029,79194,3195,8021,576133,NA,467655,192924,1123686,388461,NA,Rhode Island,33.34,11.279655817357009,t,Direct,2014,2015,0,0
RI,1989,8609,77624,3415,8590,580077,NA,499084,185631,1159113,421460,NA,Rhode Island,33.34,11.259631936705135,t,Direct,2014,2015,0,0
RI,1990,10027,68828,3615,9626,644509,NA,495411,247083,1233305,426583,NA,Rhode Island,33.34,11.139365917873048,t,Direct,2014,2015,0,0
RI,1991,12874,45966,5023,9835,676966,NA,475213,228564,1256652,429247,NA,Rhode Island,33.34,10.735657271744875,t,Direct,2014,2015,0,0
RI,1992,13456,48502,5973,17858,667169,NA,526963,278182,1307111,478461,NA,Rhode Island,33.34,10.78936031318875,t,Direct,2014,2015,0,0
RI,1993,15573,69846,10399,9685,762934,NA,567081,349934,1432977,497235,NA,Rhode Island,33.34,11.154048097476297,t,Direct,2014,2015,0,0
RI,1994,17890,79320,10190,7414,722267,NA,607409,309447,1436125,528089,NA,Rhode Island,33.34,11.281245582633732,t,Direct,2014,2015,0,0
RI,1995,17884,82160,9910,8223,768656,NA,612566,312046,1490340,530406,NA,Rhode Island,33.34,11.31642384460244,t,Direct,2014,2015,0,0
RI,1996,13760,86973,9992,9125,782924,NA,667601,317791,1553930,580628,NA,Rhode Island,33.34,11.373353004642214,t,Direct,2014,2015,0,0
RI,1997,19589,89198,9705,4115,850795,NA,728901,361171,1681439,639703,NA,Rhode Island,33.34,11.398613896792071,t,Direct,2014,2015,0,0
RI,1998,22423,69714,10344,1506,900202,NA,805353,374530,1821305,735639,NA,Rhode Island,33.34,11.152156437410916,t,Direct,2014,2015,0,0
RI,1999,21269,66318,12223,613,923928,NA,829102,362735,1895196,762784,NA,Rhode Island,33.34,11.10221663253901,t,Direct,2014,2015,0,0
