"","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","sales","Log_CORPINCTX","group","type","year_pass_intro","year_effective","Post","treatment","rel_year","Log_INCTAX","Log_SALESTAX","Log_TOTLTAX","Diff_Log_CIT"
"1073","NJ",2017,516093,2109930,"234436","4761","14163269","NA",16068049,4571388,33100505,"13958119","NA",23,100,14.5621653295465,"t","Step-wise",2011,2012,"1",1,"6","16.451571904099623","NA","17.31505909702849",-0.0551167425823937
"1074","NJ",2018,485902,2235653,"248405","5016","15424507","NA",17273498,4965088,35365046,"15037845","NA",23,100,14.6200439133788,"t","Step-wise",2011,2012,"1",1,"7","16.526080581645285","NA","17.381234489172435",0.057878583832343
"1075","NJ",2019,509049,3909308,"372335","5014","15838942","NA",19812595,4992331,38449650,"15903287","NA",23,100,15.1788709342012,"t","Step-wise",2011,2012,"1",1,"8","16.582036375384597","NA","17.46486015114368",0.558827020822354
"1076","NM",1977,4184,29486,"2500","16095","376073","102783",56125,118834,597604,"26639","NA",24,33.34,10.2916708534098,"c","Never",0,0,"NA",0,"inf","10.190131586412237","NA","13.300683606218772",0.226744954996105
"1077","NM",1978,6404,37608,"2129","19851","459888","145826",83600,131084,761076,"45992","NA",24,33.34,10.534972072704,"c","Never",0,0,"NA",0,"inf","10.736222747303128","NA","13.542488500451242",0.243301219294203
"1078","NM",1979,6281,40514,"2379","20687","506531","159431",109064,136707,845391,"68550","NA",24,33.34,10.6094028723738,"c","Never",0,0,"NA",0,"inf","11.13531868499046","NA","13.64755452121004",0.0744307996697824
"1079","NM",1980,6767,46272,"5384","24341","537085","213643",93118,134176,926048,"46846","NA",24,33.34,10.7422923055184,"c","Never",0,0,"NA",0,"inf","10.754620905152855","NA","13.738681348138016",0.132889433144685
"1080","NM",1981,6204,53523,"4228","10013","664996","322592",124460,149304,1179280,"70937","NA",24,33.34,10.8878667470428,"c","Never",0,0,"NA",0,"inf","11.169547438174869","NA","13.98041464072116",0.145574441524376
"1081","NM",1982,7402,60265,"5160","11029","698678","377802",74528,164869,1226543,"14263","NA",24,33.34,11.0065067830224,"c","Never",0,0,"NA",0,"inf","9.565424050523422","NA","14.019710201177418",0.118640035979631
"1082","NM",1983,7812,61742,"5911","9056","659789","351343",78368,180171,1165975,"16626","NA",24,33.34,11.0307196914414,"c","Never",0,0,"NA",0,"inf","9.718723014091033","NA","13.96906820483939",0.0242129084189813
"1083","NM",1984,14314,53399,"12550","13903","782666","367449",128261,204279,1377444,"74862","NA",24,33.34,10.8855472981812,"c","Never",0,0,"NA",0,"inf","11.223401697639076","NA","14.135740165825304",-0.145172393260243
"1084","NM",1985,10517,65056,"6979","6356","819410","390817",150036,212217,1440312,"84980","NA",24,33.34,11.0830037164281,"c","Never",0,0,"NA",0,"inf","11.350171213668803","NA","14.180370314750018",0.197456418246892
"1085","NM",1986,10828,72130,"7163","2551","845121","367214",174759,219248,1462123,"102629","NA",24,33.34,11.1862253254977,"c","Never",0,0,"NA",0,"inf","11.538875822852642","NA","14.19540004707997",0.103221609069644
"1086","NM",1987,11523,99139,"5581","3260","924356","235044",341761,224792,1601736,"242622","NA",24,33.34,11.5042781847777,"c","Never",0,0,"NA",0,"inf","12.399259955634435","NA","14.286598599022927",0.318052859279957
"1087","NM",1988,12110,49576,"2112","3148","1013390","291880",353309,273486,1793387,"303733","NA",24,33.34,10.8112621246419,"c","Never",0,0,"NA",0,"inf","12.623904304992491","NA","14.399616568672652",-0.693016060135731
"1088","NM",1989,11020,76542,"2838","275","1077544","256171",425781,276964,1892961,"349239","NA",24,33.34,11.2455948887663,"c","Never",0,0,"NA",0,"inf","12.763511780560204","NA","14.45365282776053",0.434332764124401
"1089","NM",1990,13524,61732,"1455","24412","1135987","292690",422703,299998,2014040,"360971","NA",24,33.34,11.0305577140207,"c","Never",0,0,"NA",0,"inf","12.796552901678226","NA","14.515653213036606",-0.215037174745623
"1090","NM",1991,14287,48989,"1356","21118","1250442","256431",418444,311200,2085690,"369455","NA",24,33.34,10.7993510620952,"c","Never",0,0,"NA",0,"inf","12.819784225756289","NA","14.550610293719846",-0.231206651925481
"1091","NM",1992,13421,77786,"1191","21400","1306764","239170",523089,324192,2237656,"445303","NA",24,33.34,11.2617167453877,"c","Never",0,0,"NA",0,"inf","13.006510228318316","NA","14.620939447371166",0.462365683292436
"1092","NM",1993,13173,90428,"1391","27865","1408553","309766",584279,346260,2486686,"493851","NA",24,33.34,11.4123092329357,"c","Never",0,0,"NA",0,"inf","13.109989131240571","NA","14.726461458280538",0.150592487548034
"1093","NM",1994,13267,122528,"2143","33269","1515734","330669",699597,372835,2733322,"577069","NA",24,33.34,11.716094854277,"c","Never",0,0,"NA",0,"inf","13.265717122396092","NA","14.821028277216312",0.30378562134131
"1094","NM",1995,14588,150343,"2160","27422","1615935","294297",742077,397271,2844484,"591734","NA",24,33.34,11.9206746293016,"c","Never",0,0,"NA",0,"inf","13.290812488565395","NA","14.86089223826688",0.204579775024536
"1095","NM",1996,18824,163402,"2347","36560","1735760","307231",806202,451917,3060637,"642800","NA",24,33.34,12.0039687012352,"c","Never",0,0,"NA",0,"inf","13.373588912845495","NA","14.93413362219885",0.0832940719336559
"1096","NM",1997,25418,173205,"2334","39600","1806403","405828",921019,460644,3363571,"747814","NA",24,33.34,12.0622311430541,"c","Never",0,0,"NA",0,"inf","13.524909562933216","NA","15.028513765188883",0.0582624418188509
"1097","NM",1998,32028,180021,"2418","37029","1950744","407699",979027,495831,3574537,"799006","NA",24,33.34,12.100828789734,"c","Never",0,0,"NA",0,"inf","13.591123734106949","NA","15.089346215233528",0.0385976466799249
"1098","NM",1999,32028,163964,"2287","38232","1956672","269940",973533,504389,3454440,"809569","NA",24,33.34,12.0074021705149,"c","Never",0,0,"NA",0,"inf","13.604257286268403","NA","15.055170918110562",-0.0934266192191036
"1099","NM",2000,29597,159338,"2303","34877","2006930","439327",1040197,504611,3743178,"880859","NA",24,33.34,11.9787830110795,"c","Never",0,0,"NA",0,"inf","13.688652846706733","NA","15.135445541192658",-0.028619159435376
"1100","NM",2001,29766,190673,"2402","40220","2083196","675212",1020679,462834,4002246,"830006","NA",24,33.34,12.1583151979254,"c","Never",0,0,"NA",0,"inf","13.629188208662315","NA","15.202366261502025",0.179532186845867
"1101","NM",2002,27244,124327,"2239","52779","1822878","453397",1107218,485557,3628055,"982891","NA",24,33.34,11.7306704703226,"c","Never",0,0,"NA",0,"inf","13.798253507935325","NA","15.104207249969951",-0.427644727602736
"1102","NM",2003,20158,101546,"2540","44848","1873420","483739",1024659,505220,3607156,"923113","NA",24,33.34,11.5282671767694,"c","Never",0,0,"NA",0,"inf","13.735506932860337","NA","15.098430208188049",-0.202403293553212
"1103","NM",2004,21575,138196,"2651","53074","2038440","587625",1145444,595140,4001780,"1007248","NA",24,33.34,11.8364282463368,"c","Never",0,0,"NA",0,"inf","13.822732417447254","NA","15.202249820101029",0.308161069567349
"1104","NM",2005,24947,242462,"2810","47600","2170521","712539",1328477,613921,4478321,"1086015","NA",24,33.34,12.3986002760499,"c","Never",0,0,"NA",0,"inf","13.898025591535326","NA","15.314758757359082",0.562172029713084
"1105","NM",2006,24474,377185,"2604","55300","2387718","923304",1501139,646045,5110683,"1123954","NA",24,33.34,12.8404910622487,"c","Never",0,0,"NA",0,"inf","13.932363383331408","NA","15.446843612739446",0.441890786198847
"1106","NM",2007,24469,459880,"2955","55644","2646901","942354",1637798,710261,5527217,"1177918","NA",24,33.34,13.0387208648677,"c","Never",0,0,"NA",0,"inf","13.979259031263174","NA","15.525194991850357",0.198229802618968
"1107","NM",2008,25438,403500,"16941","57665","2662257","625938",1601900,739335,5211507,"1198400","NA",24,33.34,12.9079317666921,"c","Never",0,0,"NA",0,"inf","13.996497891745092","NA","15.466379623343956",-0.130789098175535
"1108","NM",2009,22468,162500,"13012","65076","2484612","931812",1121000,602961,4817277,"958500","NA",24,33.34,11.9984332807519,"c","Never",0,0,"NA",0,"inf","13.773124841467837","NA","15.387719388629984",-0.909498485940212
"1109","NM",2010,25186,125100,"9071","59624","2304563","654752",1081700,619261,4295237,"956600","NA",24,33.34,11.736868696455,"c","Never",0,0,"NA",0,"inf","13.771140610228333","NA","15.273017292320484",-0.261564584296925
"1110","NM",2011,26617,229800,"21224","58329","2568564","666383",1326722,676973,4929096,"1096922","NA",24,33.34,12.3449646443968,"c","Never",0,0,"NA",0,"inf","13.908018633721225","NA","15.410666162065104",0.60809594794179
"1111","NM",2012,45791,276707,"21647","81190","2766698","944952",1403167,734180,5470982,"1126460","NA",24,33.34,12.5307144636119,"c","Never",0,0,"NA",0,"inf","13.93459053001273","NA","15.51496868296561",0.185749819215079
"1112","NM",2013,37197,266466,"22219","69217","2732537","843207",1488711,728279,5387187,"1222245","NA",24,33.34,12.4930019347117,"c","Never",0,0,"NA",0,"inf","14.016199889616408","NA","15.499533914258622",-0.0377125289001583
"1113","NM",2014,39912,205702,"24464","105637","2799875","1066343",1503195,701199,5757432,"1297493","NA",24,33.34,12.2341837984912,"c","Never",0,0,"NA",0,"inf","14.075944499017261","NA","15.56600209992551",-0.25881813622051
"1114","NM",2015,40392,249947,"25199","108803","2995689","1001741",1631201,739601,6009443,"1381254","NA",24,33.34,12.4290041743692,"c","Never",0,0,"NA",0,"inf","14.138502340171609","NA","15.608842623347886",0.194820375878002
"1115","NM",2016,42804,89708,"26533","37777","2797343","861653",1133223,862460,5178859,"1043515","NA",24,33.34,11.4043152302462,"c","Never",0,0,"NA",0,"inf","13.858105380096605","NA","15.460095319702337",-1.02468894412303
"1116","NM",2017,43208,89708,"30013","81694","3057267","749782",1133223,798500,5329658,"1043515","NA",24,33.34,11.4043152302462,"c","Never",0,0,"NA",0,"inf","13.858105380096605","NA","15.48879762898017",0
"1117","NM",2018,44871,111297,"32175","84224","2874807","1042547",1182422,801689,5539329,"1071125","NA",24,33.34,11.6199575827225,"c","Never",0,0,"NA",0,"inf","13.88422005597142","NA","15.527383932254377",0.215642352476289
"1118","NM",2019,46575,202367,"34630","86754","3684304","1491507",1792638,821096,7427622,"1590271","NA",24,33.34,12.2178381596242,"c","Never",0,0,"NA",0,"inf","14.279414999924697","NA","15.820716311629981",0.597880576901686
"1119","NY",1977,43249,1295001,"5025","NA","3963222","NA",5821976,1745060,10743249,"4526975","NA",25,50,14.0740220253162,"t","Step-wise",2014,2015,"0",0,"-37","15.325564503981818","NA","16.18978811526335",0.13385786595693
"1120","NY",1978,44753,1344610,"5687","NA","4143355","NA",5850855,1710449,10934176,"4506245","NA",25,50,14.1116145661454,"t","Step-wise",2014,2015,"0",0,"-36","15.320974770444739","NA","16.20740385488701",0.0375925408292002
"1121","NY",1979,53762,1223281,"5483","NA","4331205","NA",6281148,1742473,11633728,"5057867","NA",25,50,14.017047151156,"t","Step-wise",2014,2015,"0",0,"-35","15.436455410888076","NA","16.269419023430522",-0.0945674149894202
"1122","NY",1980,57888,1235340,"7450","NA","4607665","NA",7015385,1762796,12716772,"5780045","NA",25,50,14.0268567937988,"t","Step-wise",2014,2015,"0",0,"-34","15.569922026085381","NA","16.35843231008538",0.00980964264281603
"1123","NY",1981,67061,1524968,"8165","NA","4813869","NA",8137257,1848556,13918245,"6612289","NA",25,50,14.2374839841969,"t","Step-wise",2014,2015,"0",0,"-33","15.70444044537682","NA","16.448711127335894",0.210627190398085
"1124","NY",1982,76220,1342051,"10831","NA","5232121","NA",9376117,2035342,15438003,"8034066","NA",25,50,14.1097095987723,"t","Step-wise",2014,2015,"0",0,"-32","15.899201308953506","NA","16.55234275481761",-0.127774385424637
"1125","NY",1983,92051,1339005,"15847","NA","5697816","NA",9614759,2165886,16177994,"8275754","NA",25,50,14.1074373587963,"t","Step-wise",2014,2015,"0",0,"-31","15.928840592901198","NA","16.59916248168594",-0.00227223997600845
"1126","NY",1984,105373,1524619,"15491","NA","6679462","NA",10898564,2779067,18817736,"9373945","NA",25,50,14.2372551007438,"t","Step-wise",2014,2015,"0",0,"-30","16.053444590155063","NA","16.750310387329385",0.12981774194756
"1127","NY",1985,106697,1859979,"16350","NA","6910616","NA",12255144,2681591,20702069,"10395165","NA",25,50,14.4360757553031,"t","Step-wise",2014,2015,"0",0,"-29","16.15685135216415","NA","16.84574420493158",0.198820654559222
"1128","NY",1986,125027,1901879,"18461","NA","7479297","NA",13484184,2718378,22747419,"11582305","NA",25,50,14.4583529028188,"t","Step-wise",2014,2015,"0",0,"-28","16.264989060387638","NA","16.93996224637578",0.0222771475157355
"1129","NY",1987,113008,2143390,"20031","NA","7876098","NA",14620331,2778251,24671856,"12476941","NA",25,50,14.5778992457654,"t","Step-wise",2014,2015,"0",0,"-27","16.33939277868117","NA","17.021173718752284",0.119546342946604
"1130","NY",1988,165077,2172245,"24172","NA","8379003","NA",15741533,2868213,26171362,"13569288","NA",25,50,14.591271752938,"t","Step-wise",2014,2015,"0",0,"-26","16.42331956175361","NA","17.080176317477633",0.0133725071725479
"1131","NY",1989,152835,2008913,"20686","NA","8663676","NA",15853298,2914060,26576039,"13844385","NA",25,50,14.5131043377324,"t","Step-wise",2014,2015,"0",0,"-25","16.44339029323222","NA","17.095520578323601",-0.0781674152055079
"1132","NY",1990,185928,1885429,"21424","NA","9368008","NA",17174585,3365112,28614593,"15289156","NA",25,50,14.4496659391773,"t","Step-wise",2014,2015,"0",0,"-24","16.542654376904917","NA","17.169427390414736",-0.0634383985551157
"1133","NY",1991,199271,2030332,"21034","NA","9686126","NA",16512391,3934294,28299769,"14482059","NA",25,50,14.5237098844437,"t","Step-wise",2014,2015,"0",0,"-23","16.48842113094553","NA","17.158364200035983",0.0740439452663466
"1134","NY",1992,202792,2518790,"23655","NA","10658851","NA",17432170,4653348,30113133,"14913380","NA",25,50,14.7392891854443,"t","Step-wise",2014,2015,"0",0,"-22","16.517769354544132","NA","17.220471946854932",0.21557930100065
"1135","NY",1993,195644,2637556,"25193","NA","11309933","NA",17937556,5026050,31291336,"15300000","NA",25,50,14.7853632887685,"t","Step-wise",2014,2015,"0",0,"-21","16.543363386362664","NA","17.258851812080955",0.0460741033242194
"1136","NY",1994,82209,3120034,"37514","NA","11595814","NA",19622058,5230877,33285119,"16502024","NA",25,50,14.9533544571622,"t","Step-wise",2014,2015,"0",0,"-20","16.618993598014534","NA","17.320620978194565",0.167991168393637
"1137","NY",1995,98549,2814568,"37497","NA","11774157","NA",20404057,4929197,34294492,"17589489","NA",25,50,14.8503193441913,"t","Step-wise",2014,2015,"0",0,"-19","16.682812065694833","NA","17.350495316150944",-0.103035112970922
"1138","NY",1996,90620,2729835,"31357","NA","11913517","NA",20128430,4950459,34150039,"17398595","NA",25,50,14.8197517257742,"t","Step-wise",2014,2015,"0",0,"-18","16.671900013798098","NA","17.34627428600092",-0.0305676184171055
"1139","NY",1997,72011,3042094,"67187","NA","12139863","NA",20596461,4786766,34864623,"17554367","NA",25,50,14.9280566520472,"t","Step-wise",2014,2015,"0",0,"-17","16.680813308831457","NA","17.366983205442402",0.108304926273007
"1140","NY",1998,96316,3127524,"56379","NA","12422939","NA",21416594,4807569,36154533,"18289070","NA",25,50,14.9557521951547,"t","Step-wise",2014,2015,"0",0,"-16","16.721814171616646","NA","17.403312892898725",0.0276955431075052
"1141","NY",1999,90454,2888041,"73124","NA","12819740","NA",23464109,4849551,38700774,"20576068","NA",25,50,14.87608897557,"t","Step-wise",2014,2015,"0",0,"-15","16.839639210835173","NA","17.471370157800013",-0.0796632195846918
"1142","NY",2000,106116,2771556,"66534","NA","13307079","NA",25965837,4743756,41735841,"23194281","NA",25,50,14.8349194533027,"t","Step-wise",2014,2015,"0",0,"-14","16.959416297627605","NA","17.546870814016383",-0.0411695222673121
"1143","NY",2001,105223,3199483,"65505","NA","13094014","NA",29642017,4315032,44858302,"26442534","NA",25,50,14.9784997922173,"t","Step-wise",2014,2015,"0",0,"-13","17.09048440799235","NA","17.619019235247677",0.14358033891466
"1144","NY",2002,112761,2257935,"66287","NA","13120783","NA",27831602,4513065,43262137,"25573667","NA",25,50,14.6299612367406,"t","Step-wise",2014,2015,"0",0,"-12","17.057073747231485","NA","17.58278837625199",-0.348538555476681
"1145","NY",2003,148093,2089104,"53308","NA","15145453","NA",24737468,6303581,42253291,"22648364","NA",25,50,14.5522458238854,"t","Step-wise",2014,2015,"0",0,"-11","16.935598177704062","NA","17.55919280222504",-0.0777154128552286
"1146","NY",2004,146388,2044504,"57682","NA","16478965","NA",26691729,6428674,45826429,"24647225","NA",25,50,14.5306657752535,"t","Step-wise",2014,2015,"0",0,"-10","17.020174876050902","NA","17.640371535055447",-0.0215800486319235
"1147","NY",2005,156851,2784721,"68772","NA","17331254","NA",30884768,6327734,51326444,"28100047","NA",25,50,14.839658246792,"t","Step-wise",2014,2015,"0",0,"-9","17.15128180690044","NA","17.753716654910914",0.30899247153851
"1148","NY",2006,162886,4018199,"68475","NA","19212180","NA",34831123,7948604,57402970,"30812924","NA",25,50,15.2063443502585,"t","Step-wise",2014,2015,"0",0,"-8","17.24344477032159","NA","17.865606602111495",0.366686103466508
"1149","NY",2007,149476,5416105,"71518","NA","19505685","NA",39996097,8625797,63161582,"34579992","NA",25,80,15.5048874803878,"t","Step-wise",2014,2015,"0",0,"-7","17.358785806871794","NA","17.961206794536448",0.298543130129289
"1150","NY",2008,147920,5037830,"70094","NA","20150046","NA",41601778,8855309,65244750,"36563948","NA",25,100,15.4324859917763,"t","Step-wise",2014,2015,"0",0,"-6","17.414573285590958","NA","17.993656141159899",-0.0724014886114599
"1151","NY",2009,209057,4427675,"62981","NA","20238418","NA",41267694,9164520,64756423,"36840019","NA",25,100,15.3033851735497,"t","Step-wise",2014,2015,"0",0,"-5","17.422095285095004","NA","17.98614345053543",-0.129100818226636
"1152","NY",2010,220000,3895349,"59899","NA","21104484","NA",38646731,10536018,63807610,"34751382","NA",25,100,15.1752938353269,"t","Step-wise",2014,2015,"0",0,"-4","17.36372989896845","NA","17.971383020198708",-0.128091338222829
"1153","NY",2011,227426,4015628,"72992","NA","22367962","NA",40224844,10786944,67945152,"36209216","NA",25,100,15.2057043065813,"t","Step-wise",2014,2015,"0",0,"-3","17.404824230029934","NA","18.034211349437772",0.0304104712543793
"1154","NY",2012,186278,4567889,"52469","NA","22869327","NA",43339857,10964970,71545745,"38771968","NA",25,100,15.3345617305481,"t","Step-wise",2014,2015,"0",0,"-2","17.473208069256422","NA","18.085847593295522",0.128857423966885
"1155","NY",2013,226912,4920605,"60319","NA","23217491","NA",45150984,11099912,73667171,"40230379","NA",25,100,15.4089420483883,"t","Step-wise",2014,2015,"0",0,"-1","17.510132964711822","NA","18.11506781694433",0.0743803178401432
"1156","NY",2014,176275,4861687,"63488","NA","23544789","NA",47826461,10876202,76978982,"42964774","NA",25,100,15.3968960549863,"t","Step-wise",2014,2015,"1",1,"0","17.575891128620199","NA","18.15904298151835",-0.0120459934020225
"1157","NY",2015,115113,5084187,"26511","NA","23932517","NA",48794019,10828096,78201753,"43709832","NA",25,100,15.4416456926764,"t","Step-wise",2014,2015,"1",1,"1","17.59308362331804","NA","18.17480262214408",0.0447496376901473
"1158","NY",2016,127046,4181811,"24047","NA","24790017","NA",50686339,11255847,81380073,"46504528","NA",25,100,15.2462549642622,"t","Step-wise",2014,2015,"1",1,"2","17.655060242160904","NA","18.214640997563713",-0.195390728414187
"1159","NY",2017,126505,4026353,"26241","NA","25362583","NA",48658122,11230442,79678037,"44631769","NA",25,100,15.2083715614177,"t","Step-wise",2014,2015,"1",1,"3","17.613956472835387","NA","18.193504534892966",-0.0378834028445372
"1160","NY",2018,125822,3079974,"2746","NA","26399319","NA",54581311,11579156,86870101,"51501337","NA",25,100,14.9404317133557,"t","Step-wise",2014,2015,"1",1,"4","17.757118326462027","NA","18.279924468892272",-0.267939848061998
"1161","NY",2019,124530,4296595,"1303","NA","27230515","NA",52383984,11857986,85368973,"48087389","NA",25,100,15.2733334065116,"t","Step-wise",2014,2015,"1",1,"5","17.688530517747846","NA","18.262493278927014",0.332901693155883
"1162","OK",1977,6977,70635,"11850","NA","493459","191351",287468,288367,1139000,"216833","NA",28,33.34,11.1652810513458,"c","Never",0,0,"NA",0,"inf","12.28688275098639","NA","13.945661242429319",0.279153386393947
"1163","OK",1978,7418,91375,"13011","NA","560026","230368",343502,315771,1315468,"252127","NA",28,33.34,11.4227271970521,"c","Never",0,0,"NA",0,"inf","12.437688207798178","NA","14.089703053815041",0.257446145706316
"1164","OK",1979,9093,94501,"14633","NA","609988","280982",428611,330276,1515918,"334110","NA",28,33.34,11.4563656954364,"c","Never",0,0,"NA",0,"inf","12.719225559055255","NA","14.23153175401179",0.0336384983843487
"1165","OK",1980,10740,89869,"17809","NA","678807","436098",451764,361229,1776044,"361895","NA",28,33.34,11.4061083334068,"c","Never",0,0,"NA",0,"inf","12.79910939348513","NA","14.389898977002138",-0.050257362029626
"1166","OK",1981,12527,128697,"19228","NA","773561","601486",622720,390912,2232276,"494023","NA",28,33.34,11.7652160832892,"c","Never",0,0,"NA",0,"inf","13.11033735379069","NA","14.618532250752555",0.359107749882421
"1167","OK",1982,16246,139022,"22565","NA","905195","742701",780450,423199,2713324,"641428","NA",28,33.34,11.8423874729702,"c","Never",0,0,"NA",0,"inf","13.37145221979413","NA","14.813685009501258",0.0771713896809896
"1168","OK",1983,17555,103325,"26981","NA","795669","777687",754527,386544,2622542,"651202","NA",28,33.34,11.5456346393799,"c","Never",0,0,"NA",0,"inf","13.386575164918822","NA","14.779654634376968",-0.296752833590279
"1169","OK",1984,17183,97223,"30692","NA","899093","703738",755054,442414,2661981,"657831","NA",28,33.34,11.4847625879715,"c","Never",0,0,"NA",0,"inf","13.39670333841292","NA","14.794581140421114",-0.0608720514084009
"1170","OK",1985,21371,104522,"32630","NA","1123120","708816",831622,492598,2982106,"727100","NA",28,33.34,11.5571528545452,"c","Never",0,0,"NA",0,"inf","13.496819298638147","NA","14.908140320288066",0.072390266573704
"1171","OK",1986,24576,107077,"32919","NA","1216862","571375",794723,560814,2959632,"687646","NA",28,33.34,11.5813034808055,"c","Never",0,0,"NA",0,"inf","13.441029449613263","NA","14.90057549424701",0.0241506262602762
"1172","OK",1987,26583,88703,"33101","NA","1125965","370178",767531,512196,2634233,"678828","NA",28,33.34,11.3930489895972,"c","Never",0,0,"NA",0,"inf","13.428123060754887","NA","14.784102615991202",-0.188254491208314
"1173","OK",1988,30726,83725,"30402","NA","1457067","386680",916504,700151,3150072,"832779","NA",28,33.34,11.3352928976624,"c","Never",0,0,"NA",0,"inf","13.632523579826636","NA","14.962935867683452",-0.0577560919347935
"1174","OK",1989,28699,112851,"32634","NA","1501553","371573",1045467,723728,3312359,"932616","NA",28,33.34,11.6338236435268,"c","Never",0,0,"NA",0,"inf","13.74574881954631","NA","15.01317118233292",0.298530745864351
"1175","OK",1990,34339,95920,"31236","NA","1540705","395292",1096803,696230,3476859,"1000883","NA",28,33.34,11.4712697897014,"c","Never",0,0,"NA",0,"inf","13.81639316834911","NA","15.061639857967563",-0.162553853825361
"1176","OK",1991,29888,137582,"32668","NA","1658748","415528",1355861,695200,3861985,"1218279","NA",28,33.34,11.831975381971,"c","Never",0,0,"NA",0,"inf","14.012949765060227","NA","15.166691857965125",0.360705592269605
"1177","OK",1992,37312,149142,"35131","NA","1576216","354988",1367323,604885,3765272,"1218181","NA",28,33.34,11.9126541512265,"c","Never",0,0,"NA",0,"inf","14.012869320480753","NA","15.141330660962543",0.0806787692554547
"1178","OK",1993,43715,142023,"35815","NA","1647646","394134",1441606,633487,4097434,"1299583","NA",28,33.34,11.8637442952984,"c","Never",0,0,"NA",0,"inf","14.077554001743541","NA","15.225871482087847",-0.0489098559280929
"1179","OK",1994,43899,162214,"34494","NA","1889209","372464",1477282,798333,4263211,"1315068","NA",28,33.34,11.9966717301323,"c","Never",0,0,"NA",0,"inf","14.089398933283649","NA","15.265533190182811",0.132927434833906
"1180","OK",1995,48034,166746,"37488","NA","1850669","309553",1583667,707086,4416463,"1416921","NA",28,33.34,12.0242269754842,"c","Never",0,0,"NA",0,"inf","14.163996765530777","NA","15.300849707457601",0.0275552453518877
"1181","OK",1996,73864,163734,"37893","NA","1870060","319904",1676144,659669,4617688,"1512410","NA",28,33.34,12.0059984387999,"c","Never",0,0,"NA",0,"inf","14.22921496298446","NA","15.345404704899154",-0.0182285366842478
"1182","OK",1997,88466,221172,"39680","NA","1940658","404050",1918772,668052,5060601,"1697600","NA",28,33.34,12.3066959583396,"c","Never",0,0,"NA",0,"inf","14.344726046841856","NA","15.436995808914048",0.300697519539714
"1183","OK",1998,85731,222621,"43773","NA","2009614","338497",2107858,681319,5300829,"1885237","NA",28,33.34,12.3132260529965,"c","Never",0,0,"NA",0,"inf","14.449564100403935","NA","15.483373781385124",0.00653009465689713
"1184","OK",1999,101403,187308,"38530","NA","2081129","210205",2257760,705248,5417232,"2070452","NA",28,33.34,12.1405095997464,"c","Never",0,0,"NA",0,"inf","14.543277498892948","NA","15.50509554185659",-0.172716453250105
"1185","OK",2000,115391,194145,"43102","NA","2180507","392606",2328651,738837,5840022,"2134506","NA",28,33.34,12.1763605815446,"c","Never",0,0,"NA",0,"inf","14.573745796138958","NA","15.580245121920601",0.0358509817982338
"1186","OK",2001,150943,167222,"42700","NA","2272496","711072",2446586,736666,6341714,"2279364","NA",28,33.34,12.0270775499244,"c","Never",0,0,"NA",0,"inf","14.639407014649148","NA","15.662659636879397",-0.149283031620293
"1187","OK",2002,170916,173701,"43528","NA","2272729","364459",2459811,743264,6052680,"2286110","NA",28,33.34,12.065090709265,"c","Never",0,0,"NA",0,"inf","14.642362241164339","NA","15.616011707129084",0.0380131593406592
"1188","OK",2003,180510,104448,"43435","NA","2238817","547951",2218395,758680,5905884,"2113947","NA",28,33.34,11.5564446188837,"c","Never",0,0,"NA",0,"inf","14.564067374142503","NA","15.59145970005011",-0.508646090381291
"1189","OK",2004,199713,133309,"41960","NA","2339028","655051",2452432,744782,6426713,"2319123","NA",28,33.34,11.8004250207669,"c","Never",0,0,"NA",0,"inf","14.656699654934584","NA","15.675973767996144",0.243980401883132
"1190","OK",2005,199630,168890,"45513","NA","2499559","762506",2637499,838734,6859030,"2468609","NA",28,33.34,12.037002894412,"c","Never",0,0,"NA",0,"inf","14.719165392076457","NA","15.741076590287319",0.236577873645112
"1191","OK",2006,209612,304381,"40928","NA","2714004","1059919",3060157,902374,7817488,"2755776","NA",28,33.34,12.6260354851504,"c","Never",0,0,"NA",0,"inf","14.829209630599163","NA","15.871873833295366",0.589032590738402
"1192","OK",2007,85544,561375,"49999","NA","2939995","942148",3336226,975897,8140573,"2774851","NA",28,33.34,13.23814441039,"c","Never",0,0,"NA",0,"inf","14.83610761002742","NA","15.912371128621636",0.612108925239671
"1193","OK",2008,81952,360065,"52713","NA","3033802","1184765",3147510,937582,8330786,"2787445","NA",28,33.34,12.7940398496897,"c","Never",0,0,"NA",0,"inf","14.84063596361415","NA","15.93546836743471",-0.444104560700385
"1194","OK",2009,105543,342762,"63327","NA","3158336","1067182",2887338,995643,8192191,"2544576","NA",28,33.34,12.7447916077526,"c","Never",0,0,"NA",0,"inf","14.74947459290846","NA","15.918691941419313",-0.0492482419370432
"1195","OK",2010,89049,216400,"46198","NA","2975665","743686",2441183,1007356,7082161,"2224783","NA",28,33.34,12.2848838259545,"c","Never",0,0,"NA",0,"inf","14.615169940736417","NA","15.773089645086628",-0.459907781798147
"1196","OK",2011,93613,353972,"39753","NA","3244517","830662",2739385,1067059,7776210,"2385413","NA",28,33.34,12.7769730929425,"c","Never",0,0,"NA",0,"inf","14.684882832931592","NA","15.866579630930591",0.492089266987991
