"State","Year","Revenue","GDPDEF","RealRev"
"VT",1979,23878,38.7415,61634.164913594
"VT",1980,22425,42.247,53080.6921201505
"VT",1981,22918,46.244,49558.8616901652
"VT",1982,24954,49.1005,50822.2930520056
"VT",1983,25400,51.012,49792.2057555085
"VT",1984,22606,52.85775,42767.616858455
"VT",1985,34958,54.5315,64106.0671355088
"VT",1986,30531,55.6325,54879.791488788
"VT",1987,38445,57.00375,67442.931386093
"VT",1988,44688,59.01325,75725.3667608546
"VT",1989,38310,61.33125,62464.078263528
"VT",1990,27128,63.6315,42632.9726629107
"VT",1991,27387,65.7795,41634.5517980526
"VT",1992,30954,67.27675,46009.9514319583
"VT",1993,32572,68.87275,47293.0150168245
"VT",1994,34932,70.3425,49659.8784518605
"VT",1995,48274,71.81975,67215.4943452184
"VT",1996,44818,73.133,61282.8681990346
"VT",1997,45327,74.39475,60927.686429486
"VT",1998,45886,75.23225,60992.4600154854
"VT",1999,49696,76.29125,65139.8423803516
"VT",2000,44430,78.02075,56946.389261831
"VT",2001,44606,79.782,55909.8543531122
"VT",2002,37306,81.02425,46043.0056433722
"VT",2003,41641,82.61875,50401.3919358499
"VT",2004,62228,84.8365,73350.5036157786
"VT",2005,68962,87.4985,78815.0654011212
"VT",2006,86083,90.201,95434.6404141861
"VT",2007,83362,92.638,89986.8304583432
"VT",2008,84783,94.4225,89791.0985199502
"VT",2009,86759,95.02275,91303.3983966997
"VT",2010,85178,96.1615,88578.0691856928
"VT",2011,105077,98.161,107045.567995436
"VT",2012,96579,99.9985,96580.4487067306
"VT",2013,105635,101.7475,103820.732696135
"VT",2014,105817,103.6485,102092.167276902
"VT",2015,112643,104.6895,107597.227993256
"VT",2016,129899,105.73675,122851.326525546
"VT",2017,111186,107.743,103195.567229426
"VT",2018,110819,110.33475,100438.891645651
"VT",2019,149832,112.31475,133403.671378871
"VT",2020,141623,113.7685,124483.490597134
"VT",2021,166841,118.8655,140361.164509467
"WA",1950,0,13.079,0
"WA",1951,0,14.013,0
"WA",1952,0,14.255,0
"WA",1953,0,14.4295,0
"WA",1954,0,14.56225,0
"WA",1955,0,14.807,0
"WA",1956,0,15.3125,0
"WA",1957,0,15.82125,0
"WA",1958,0,16.1795,0
"WA",1959,0,16.4025,0
"WA",1960,0,16.62725,0
"WA",1961,0,16.803,0
"WA",1962,0,17.00825,0
"WA",1963,0,17.20275,0
"WA",1964,0,17.4655,0
"WA",1965,0,17.78375,0
"WA",1966,0,18.28275,0
"WA",1967,0,18.81325,0
"WA",1968,0,19.613,0
"WA",1969,0,20.577,0
"WA",1970,0,21.66325,0
"WA",1971,0,22.75975,0
"WA",1972,0,23.74125,0
"WA",1973,0,25.0445,0
"WA",1974,0,27.30475,0
"WA",1975,0,29.8215,0
"WA",1976,0,31.4675,0
"WA",1977,0,33.4185,0
"WA",1978,0,35.76175,0
"WA",1979,0,38.7415,0
"WA",1980,0,42.247,0
"WA",1981,0,46.244,0
"WA",1982,0,49.1005,0
"WA",1983,0,51.012,0
"WA",1984,0,52.85775,0
"WA",1985,0,54.5315,0
"WA",1986,0,55.6325,0
"WA",1987,0,57.00375,0
"WA",1988,0,59.01325,0
"WA",1989,0,61.33125,0
"WA",1990,0,63.6315,0
"WA",1991,0,65.7795,0
"WA",1992,0,67.27675,0
"WA",1993,0,68.87275,0
"WA",1994,0,70.3425,0
"WA",1995,0,71.81975,0
"WA",1996,0,73.133,0
"WA",1997,0,74.39475,0
"WA",1998,0,75.23225,0
"WA",1999,0,76.29125,0
"WA",2000,0,78.02075,0
"WA",2001,0,79.782,0
"WA",2002,0,81.02425,0
"WA",2003,0,82.61875,0
"WA",2004,0,84.8365,0
"WA",2005,0,87.4985,0
"WA",2006,0,90.201,0
"WA",2007,0,92.638,0
"WA",2008,0,94.4225,0
"WA",2009,0,95.02275,0
"WA",2010,0,96.1615,0
"WA",2011,0,98.161,0
"WA",2012,0,99.9985,0
"WA",2013,0,101.7475,0
"WA",2014,0,103.6485,0
"WA",2015,0,104.6895,0
"WA",2016,0,105.73675,0
"WA",2017,0,107.743,0
"WA",2018,0,110.33475,0
"WA",2019,0,112.31475,0
"WA",2020,0,113.7685,0
"WA",2021,0,118.8655,0
"WI",1950,40315,13.079,308242.220353238
"WI",1951,53833,14.013,384164.70420324
"WI",1952,58029,14.255,407078.218169064
"WI",1953,51171,14.4295,354627.672476524
"WI",1954,47854,14.56225,328616.800288417
"WI",1955,43857,14.807,296190.990747619
"WI",1956,50808,15.3125,331807.346938776
"WI",1957,55646,15.82125,351716.836533144
"WI",1958,54068,16.1795,334175.963410489
"WI",1959,48479,16.4025,295558.603871361
"WI",1960,59057,16.62725,355182.005442872
"WI",1961,56942,16.803,338879.961911563
"WI",1962,53825,17.00825,316464.068907736
"WI",1963,62734,17.20275,364674.252663092
"WI",1964,95244,17.4655,545326.500815894
"WI",1965,81825,17.78375,460111.056441977
"WI",1966,92342,18.28275,505077.190247638
"WI",1967,102813,18.81325,546492.498637928
"WI",1968,96103,19.613,489996.430938663
"WI",1969,101044,20.577,491053.117558439
"WI",1970,104704,21.66325,483325.447474409
"WI",1971,88792,22.75975,390127.308076758
"WI",1972,116805,23.74125,491991.786447639
"WI",1973,136107,25.0445,543460.640060692
"WI",1974,160269,27.30475,586963.806663676
"WI",1975,153407,29.8215,514417.450497125
"WI",1976,190419,31.4675,605129.101453881
"WI",1977,251657,33.4185,753046.965004414
"WI",1978,284979,35.76175,796882.143631114
"WI",1979,327427,38.7415,845158.292786805
"WI",1980,311321,42.247,736906.762610363
"WI",1981,255663,46.244,552856.58680045
"WI",1982,322939,49.1005,657710.20661704
"WI",1983,339781,51.012,666080.530071356
"WI",1984,393481,52.85775,744414.962801103
"WI",1985,413645,54.5315,758543.227308987
"WI",1986,407590,55.6325,732647.283512335
"WI",1987,470689,57.00375,825715.852027279
"WI",1988,461369,59.01325,781805.780905136
"WI",1989,448367,61.33125,731057.984306532
"WI",1990,436562,63.6315,686078.435994751
"WI",1991,440918,65.7795,670296.977021717
"WI",1992,437689,67.27675,650579.880865232
"WI",1993,492015,68.87275,714382.684007826
"WI",1994,541284,70.3425,769497.814265913
"WI",1995,670891,71.81975,934131.6281385
"WI",1996,620889,73.133,848986.093829051
"WI",1997,638975,74.39475,858897.973311289
"WI",1998,680639,75.23225,904717.059505731
"WI",1999,670958,76.29125,879469.139645765
"WI",2000,578120,78.02075,740982.366870352
"WI",2001,495449,79.782,621003.48449525
"WI",2002,445016,81.02425,549238.0367606
"WI",2003,526500,82.61875,637264.543460171
"WI",2004,681990,84.8365,803887.47767765
"WI",2005,782742,87.4985,894577.621330651
"WI",2006,808200,90.201,895998.935710247
"WI",2007,923359,92.638,996738.919234007
"WI",2008,863088,94.4225,914070.269268448
"WI",2009,656872,95.02275,691278.667476999
"WI",2010,851537,96.1615,885527.991971839
"WI",2011,850647,98.161,866583.470013549
"WI",2012,934103,99.9985,934117.011755176
"WI",2013,955752,101.7475,939337.084449249
"WI",2014,981282,103.6485,946740.184373146
"WI",2015,1032411,104.6895,986164.80162767
"WI",2016,986785,105.73675,933246.955292271
"WI",2017,959699,107.743,890729.792190676
"WI",2018,919826,110.33475,833668.449876399
"WI",2019,1304720,112.31475,1161663.98447221
"WI",2020,1585086,113.7685,1393255.60238555
"WI",2021,2517169,118.8655,2117661.55865243
"WV",1950,0,13.079,0
"WV",1951,0,14.013,0
"WV",1952,0,14.255,0
"WV",1953,0,14.4295,0
"WV",1954,0,14.56225,0
"WV",1955,0,14.807,0
"WV",1956,0,15.3125,0
"WV",1957,0,15.82125,0
"WV",1958,0,16.1795,0
"WV",1959,0,16.4025,0
"WV",1960,0,16.62725,0
"WV",1961,0,16.803,0
"WV",1962,0,17.00825,0
"WV",1963,0,17.20275,0
"WV",1964,0,17.4655,0
"WV",1965,0,17.78375,0
"WV",1966,0,18.28275,0
"WV",1967,0,18.81325,0
"WV",1968,3221,19.613,16422.7808086473
"WV",1969,4138,20.577,20109.8313651164
"WV",1970,3872,21.66325,17873.5877580695
"WV",1971,4927,22.75975,21647.8652006283
"WV",1972,10608,23.74125,44681.7248459959
"WV",1973,12163,25.0445,48565.5533150991
"WV",1974,12744,27.30475,46673.1978868146
"WV",1975,19122,29.8215,64121.5230622202
"WV",1976,20267,31.4675,64406.1333121474
"WV",1977,23329,33.4185,69808.6389275401
"WV",1978,21014,35.76175,58761.1064894755
"WV",1979,25591,38.7415,66055.7799775435
"WV",1980,32889,42.247,77849.3147442422
"WV",1981,32039,46.244,69282.5015137099
"WV",1982,34400,49.1005,70060.3863504445
"WV",1983,45146,51.012,88500.7449227633
"WV",1984,92173,52.85775,174379.348345323
"WV",1985,98766,54.5315,181117.335851755
"WV",1986,88909,55.6325,159814.856423853
"WV",1987,89890,57.00375,157691.379953073
"WV",1988,176704,59.01325,299431.05997382
"WV",1989,206487,61.33125,336675.022928768
"WV",1990,221642,63.6315,348321.19311976
"WV",1991,191214,65.7795,290689.348505233
"WV",1992,182081,67.27675,270644.762120643
"WV",1993,179009,68.87275,259912.66502354
"WV",1994,184625,70.3425,262465.792373032
"WV",1995,218686,71.81975,304492.844934715
"WV",1996,235123,73.133,321500.553785569
"WV",1997,251230,74.39475,337698.56071833
"WV",1998,221528,75.23225,294458.825835995
"WV",1999,263121,76.29125,344890.141398915
"WV",2000,217793,78.02075,279147.534469997
"WV",2001,214297,79.782,268603.19370284
"WV",2002,220158,81.02425,271718.652131923
"WV",2003,182364,82.61875,220729.555942204
"WV",2004,181515,84.8365,213958.614511443
"WV",2005,463249,87.4985,529436.504625794
"WV",2006,533027,90.201,590932.47303245
"WV",2007,539136,92.638,581981.47628403
"WV",2008,538839,94.4225,570668.008154836
"WV",2009,420530,95.02275,442557.177097064
"WV",2010,237159,96.1615,246625.728592004
"WV",2011,307278,98.161,313034.708285368
"WV",2012,192385,99.9985,192387.885818287
"WV",2013,242429,101.7475,238265.31364407
"WV",2014,203508,103.6485,196344.375461295
"WV",2015,188758,104.6895,180302.704664747
"WV",2016,116305,105.73675,109994.86933351
"WV",2017,116305,107.743,107946.687951886
"WV",2018,110068,110.33475,99758.2357326228
"WV",2019,198799,112.31475,177001.68499685
"WV",2020,151989,113.7685,133594.975762184
"WV",2021,320487,118.8655,269621.547042666
"WY",1950,0,13.079,0
"WY",1951,0,14.013,0
"WY",1952,0,14.255,0
"WY",1953,0,14.4295,0
"WY",1954,0,14.56225,0
"WY",1955,0,14.807,0
"WY",1956,0,15.3125,0
"WY",1957,0,15.82125,0
"WY",1958,0,16.1795,0
"WY",1959,0,16.4025,0
"WY",1960,0,16.62725,0
"WY",1961,0,16.803,0
"WY",1962,0,17.00825,0
"WY",1963,0,17.20275,0
"WY",1964,0,17.4655,0
"WY",1965,0,17.78375,0
"WY",1966,0,18.28275,0
"WY",1967,0,18.81325,0
"WY",1968,0,19.613,0
"WY",1969,0,20.577,0
"WY",1970,0,21.66325,0
"WY",1971,0,22.75975,0
"WY",1972,0,23.74125,0
"WY",1973,0,25.0445,0
"WY",1974,0,27.30475,0
"WY",1975,0,29.8215,0
"WY",1976,0,31.4675,0
"WY",1977,0,33.4185,0
"WY",1978,0,35.76175,0
"WY",1979,0,38.7415,0
"WY",1980,0,42.247,0
"WY",1981,0,46.244,0
"WY",1982,0,49.1005,0
"WY",1983,0,51.012,0
"WY",1984,0,52.85775,0
"WY",1985,0,54.5315,0
"WY",1986,0,55.6325,0
"WY",1987,0,57.00375,0
"WY",1988,0,59.01325,0
"WY",1989,0,61.33125,0
"WY",1990,0,63.6315,0
"WY",1991,0,65.7795,0
"WY",1992,0,67.27675,0
"WY",1993,0,68.87275,0
"WY",1994,0,70.3425,0
"WY",1995,0,71.81975,0
"WY",1996,0,73.133,0
"WY",1997,0,74.39475,0
"WY",1998,0,75.23225,0
"WY",1999,0,76.29125,0
"WY",2000,0,78.02075,0
"WY",2001,0,79.782,0
"WY",2002,0,81.02425,0
"WY",2003,0,82.61875,0
"WY",2004,0,84.8365,0
"WY",2005,0,87.4985,0
"WY",2006,0,90.201,0
"WY",2007,0,92.638,0
"WY",2008,0,94.4225,0
"WY",2009,0,95.02275,0
"WY",2010,0,96.1615,0
"WY",2011,0,98.161,0
"WY",2012,0,99.9985,0
"WY",2013,0,101.7475,0
"WY",2014,0,103.6485,0
"WY",2015,0,104.6895,0
"WY",2016,0,105.73675,0
"WY",2017,0,107.743,0
"WY",2018,0,110.33475,0
"WY",2019,0,112.31475,0
"WY",2020,0,113.7685,0
"WY",2021,0,118.8655,0
